,screen_size,screen_resolution,cpu_speed,ram,memory,weight,price,ppi,brand_acer,brand_apple,brand_asus,brand_dell,brand_hp,brand_lenovo,cpu_amd_3,cpu_amd_5,cpu_amd_7,cpu_amd_9,cpu_amd_athlon,cpu_amd_r_series,cpu_apple,cpu_intel_celeron,cpu_intel_i3,cpu_intel_i5,cpu_intel_i7,cpu_intel_i9,cpu_intel_pentium,cpu_mediatek_mt8183,cpu_other,gpu_amd,gpu_apple,gpu_intel,gpu_nvidia,gpu_other,gpu_description_dedicated,gpu_description_integrated,OpSys_mac_os,OpSys_windows,color_black,color_blue,color_gold,color_grey,color_other,color_silver,color_white
1895,15.6,2073600,4.2,20.0,1024.0,3.7,649.0,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1896,14.0,2073600,2.4,12.0,512.0,3.31,469.0,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1897,15.6,2073600,4.2,12.0,512.0,3.74,559.99,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1898,15.6,2073600,4.2,20.0,1024.0,3.78,699.0,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1899,16.0,2304000,4.5,40.0,2048.0,3.9,1069.0,141.50971698084905,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1900,15.6,2073600,1.2,8.0,128.0,3.74,269.99,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1901,13.3,2304000,4.5,8.0,512.0,3.01,599.99,170.23725351079585,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1902,14.0,3686400,3.7,16.0,1024.0,3.43,1069.0,209.8006828649808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1903,15.6,2073600,2.8,12.0,512.0,4.4,699.99,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1904,14.0,1049088,3.59,16.0,512.0,5.0,312.0,111.93520355955212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
1905,15.6,1049088,1.2,4.0,128.0,4.1,275.0,100.45466986113652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1906,14.0,1049088,2.79,4.0,64.0,4.6,168.99,111.93520355955212,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1907,14.0,2073600,3.4,16.0,1024.0,3.13,980.0,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1908,15.6,2073600,2.2,4.0,64.0,4.4,301.14,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
1909,15.6,1049088,2.3,12.0,1024.0,3.78,355.98,100.45466986113652,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1910,14.0,2073600,1.8,16.0,512.0,2.57,387.99,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1911,15.6,2073600,3.0,4.0,128.0,5.3,365.0,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1912,15.6,2073600,2.1,8.0,512.0,5.29,488.98,141.21199808219862,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1913,14.0,1049088,1.2,4.0,64.0,3.2,219.0,111.93520355955212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1914,15.6,2073600,2.8,8.0,1024.0,3.87,595.0,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1915,14.0,2073600,1.8,16.0,512.0,3.62,729.99,157.3505121487356,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1916,16.0,4096000,2.2,32.0,1024.0,6.17,2556.04,188.67962264113208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1917,15.6,1049088,2.6,4.0,256.0,4.84,379.0,100.45466986113652,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1918,14.0,2073600,2.8,32.0,1024.0,3.59,769.0,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1919,13.3,2073600,1.8,16.0,256.0,4.13,149.9,165.6321180513006,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1920,14.0,2073600,3.0,12.0,512.0,3.3,368.0,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1921,14.0,2073600,2.39,16.0,256.0,4.94,219.0,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
1922,15.6,2073600,2.3,16.0,512.0,3.0,198.0,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1923,13.3,2304000,4.8,16.0,512.0,3.07,769.99,170.23725351079585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1924,14.0,2073600,2.1,4.0,64.0,3.3,191.0,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
1925,16.0,4096000,4.7,16.0,512.0,4.63,855.99,188.67962264113208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1926,14.0,1049088,2.4,16.0,1024.0,3.49,190.0,111.93520355955212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
1927,14.0,2073600,2.4,8.0,512.0,3.08,405.99,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1928,16.0,2304000,5.1,64.0,2048.0,5.73,1399.0,141.50971698084905,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1929,14.0,2073600,2.1,4.0,64.0,3.3,194.0,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
1930,15.6,1049088,2.4,4.0,128.0,3.48,269.99,100.45466986113652,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1931,16.0,2304000,5.1,32.0,1024.0,5.73,1059.0,141.50971698084905,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1932,15.6,1049088,3.5,4.0,128.0,3.48,299.99,100.45466986113652,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1933,14.0,2073600,4.1,8.0,512.0,3.3,549.0,157.3505121487356,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1934,14.0,2073600,1.2,4.0,128.0,3.3,239.8,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1935,15.6,2073600,2.8,4.0,64.0,4.18,299.99,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
1936,16.0,2304000,2.2,16.0,512.0,8.1,1300.67,141.50971698084905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1937,16.0,4096000,4.7,16.0,1024.0,5.51,779.02,188.67962264113208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1938,15.6,2073600,1.3,16.0,1024.0,4.08,699.99,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1939,14.0,1049088,1.7,8.0,256.0,2.9,224.0,111.93520355955212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1940,16.0,9216000,2.6,32.0,1024.0,3.99,2599.99,283.0194339616981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1941,17.3,2073600,3.3,16.0,1024.0,9.0,1099.0,127.33567457123112,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1942,15.6,2073600,4.5,8.0,512.0,3.74,549.99,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1943,16.0,4096000,1.2,16.0,512.0,4.62,999.0,188.67962264113208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1944,15.6,2073600,2.6,16.0,256.0,4.84,499.0,141.21199808219862,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1945,11.6,1049088,1.2,4.0,32.0,3.1,179.0,135.0942111925629,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1946,15.6,2073600,3.3,64.0,2048.0,5.7,1039.0,141.21199808219862,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1947,17.3,2073600,2.3,40.0,2048.0,4.79,759.0,127.33567457123112,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1948,13.3,2304000,4.2,16.0,2048.0,2.78,749.0,170.23725351079585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1949,15.6,1049088,2.4,16.0,1024.0,6.6,350.54,100.45466986113652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1950,15.6,2073600,1.1,8.0,128.0,3.5,279.0,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1951,14.0,2073600,2.8,8.0,512.0,2.99,585.0,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1952,14.0,8294400,2.8,16.0,512.0,2.4,1206.98,314.7010242974712,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1953,15.6,2073600,4.2,12.0,512.0,0.98,579.99,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1954,17.3,2073600,2.6,16.0,256.0,4.1,349.0,127.33567457123112,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1955,15.6,8294400,1.3,16.0,1024.0,3.79,809.99,282.42399616439724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1956,14.0,2073600,3.0,20.0,1024.0,3.3,398.99,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1957,14.0,1049088,1.1,4.0,128.0,4.42,171.99,111.93520355955212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1958,16.0,4096000,1.7,16.0,512.0,4.63,789.99,188.67962264113208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1959,15.6,2073600,2.8,12.0,512.0,3.66,689.99,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1960,14.0,2073600,2.4,8.0,256.0,2.91,158.0,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1961,15.6,2073600,3.3,12.0,256.0,5.29,330.0,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1962,15.6,2073600,2.3,16.0,512.0,3.75,444.06,141.21199808219862,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1963,14.0,2073600,1.8,16.0,512.0,2.4,1099.99,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1964,15.6,1049088,2.3,8.0,256.0,3.52,299.98,100.45466986113652,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1965,15.6,2073600,2.8,16.0,1024.0,4.44,969.99,141.21199808219862,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1966,15.6,2073600,2.0,8.0,256.0,3.75,569.0,141.21199808219862,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1967,15.6,2073600,2.5,16.0,512.0,3.64,599.0,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
1968,13.3,2073600,2.3,16.0,2048.0,2.88,749.0,165.6321180513006,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1969,11.6,1049088,1.8,4.0,32.0,2.42,169.0,135.0942111925629,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1970,15.6,1049088,3.2,20.0,512.0,3.52,369.99,100.45466986113652,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1971,14.0,2304000,2.5,16.0,512.0,3.3,799.99,161.72539083525606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1972,15.6,2073600,1.8,16.0,512.0,3.75,649.99,141.21199808219862,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1973,14.0,2073600,4.3,20.0,1024.0,3.1,699.99,157.3505121487356,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1974,15.6,2073600,4.2,8.0,512.0,3.74,478.49,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1975,14.0,1049088,1.6,4.0,64.0,3.1,198.0,111.93520355955212,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1976,16.0,2073600,3.7,32.0,1024.0,5.6,1579.0,137.68169813014364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1977,14.0,2073600,4.1,8.0,256.0,4.49,264.0,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1978,16.0,4096000,1.7,64.0,1024.0,5.49,1599.0,188.67962264113208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1979,11.6,1049088,2.1,4.0,64.0,2.64,269.99,135.0942111925629,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
1980,15.6,2073600,3.0,16.0,512.0,3.7,569.99,141.21199808219862,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1981,14.0,2073600,1.9,32.0,512.0,4.19,406.48,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1982,14.0,3136000,5.0,16.0,1024.0,3.41,1059.99,188.67962264113208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1983,14.0,2073600,3.6,8.0,512.0,3.53,408.0,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1984,15.6,1049088,3.1,12.0,256.0,3.09,246.94,100.45466986113652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1985,16.0,4096000,4.7,16.0,1024.0,4.63,999.0,188.67962264113208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1986,16.0,4096000,3.6,32.0,2048.0,5.5,1699.0,188.67962264113208,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1987,14.0,2073600,2.0,8.0,512.0,5.05,565.0,157.3505121487356,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1988,15.6,2073600,2.4,12.0,256.0,3.64,479.0,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1989,14.0,1049088,3.0,4.0,256.0,4.22,195.99,111.93520355955212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1990,14.5,5898240,3.3,32.0,1024.0,6.08,1285.99,249.8378451523956,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1991,15.6,2073600,3.2,16.0,512.0,5.29,1199.0,141.21199808219862,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
1992,16.0,2304000,1.8,64.0,2048.0,5.3,1449.0,141.50971698084905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1993,14.0,2304000,5.0,32.0,1024.0,2.48,1643.89,161.72539083525606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1994,14.0,2073600,3.0,12.0,256.0,3.3,305.0,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1995,15.6,1049088,3.0,8.0,256.0,4.07,401.0,100.45466986113652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1996,15.6,2073600,2.0,24.0,2048.0,4.96,1089.0,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
1997,14.0,2073600,4.4,16.0,512.0,3.15,559.99,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1998,16.0,8294400,3.7,16.0,1024.0,4.49,1099.99,275.3633962602873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1999,13.3,2073600,1.9,16.0,4096.0,2.88,1029.0,165.6321180513006,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2000,14.0,2073600,2.3,20.0,512.0,2.3,519.99,157.3505121487356,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2001,16.0,4096000,3.0,64.0,2048.0,5.5,2269.0,188.67962264113208,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2002,14.0,3136000,2.8,16.0,1024.0,3.42,1209.0,188.67962264113208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2003,16.0,4096000,1.5,32.0,1024.0,5.51,1738.49,188.67962264113208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
2004,17.3,2073600,2.3,32.0,1024.0,4.5,619.99,127.33567457123112,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2005,15.6,1049088,1.2,8.0,256.0,4.0,382.0,100.45466986113652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2006,16.0,2304000,3.4,16.0,4096.0,4.17,1100.0,141.50971698084905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
2007,15.6,2073600,2.2,64.0,2048.0,9.9,1239.0,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
2008,15.6,2073600,1.7,32.0,1024.0,3.92,1119.0,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2009,15.6,2073600,2.6,16.0,1024.0,5.42,1099.0,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
2010,15.6,2073600,4.4,20.0,2048.0,3.7,549.0,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
2011,14.0,2073600,2.4,8.0,512.0,3.3,470.0,157.3505121487356,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2012,17.3,2073600,2.6,16.0,1024.0,3.85,899.0,127.33567457123112,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0
2013,13.3,2073600,2.3,16.0,1024.0,3.18,649.0,165.6321180513006,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2014,15.6,2073600,2.7,16.0,512.0,4.19,1299.99,141.21199808219862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
