brand,model,screen_size,screen_resolution,cpu,cpu_speed,ram,memory,gpu,graphics_card_description,OpSys,weight,color,No_reviews,ratings,price,link_item
Dell,Precision 7740 Laptop,17.3 Inches,1920 x 1080 pixels,core_i9,2.3 GHz,64 GB,512 GB,NVIDIA,AMD RADEON PRO WX 3200,Windows 10 Pro,6.79 pounds,Silver,2 ratings,2.7,$799.99 ,https://www.amazon.com/2019-Dell-Precision-7740-Laptop/dp/B096TLKZTZ/ref=sr_1_719
Dell,Latitude 7280,12.5 Inches,1920x1080,core_i7,2.8 GHz,16 GB,512 GB,Intel,"Intel UHD Graphics 620, Integrated",Windows 10 Pro,2.79 pounds,,28 ratings,4.2,$299.00 ,https://www.amazon.com/Latitude-7280-Touchscreen-Bluetooth-Professional/dp/B0876CGMZK/ref=sr_1_718
Dell,Dell Inspiron,15.6 Inches,1366 x 768,ryzen_3_3250u,2.6 GHz,8 GB,128 GB,Radeon Graphics,Integrated,Windows 10 Home,3.83 pounds,Black,218 ratings,4.5,$398.00 ,https://www.amazon.com/Dell-Inspiron-3505-Processor-MaxxAudio/dp/B08PQ6S6CH/ref=sr_1_625
Dell,Inspiron 3000,15.6 Inches,,Core i5,,32 GB,1 TB,,Integrated,Windows 11 Pro,,Carbon Black,18 ratings,3.6,$699.98 ,https://www.amazon.com/Dell-Inspiron-3520-Touchscreen-Anti-Glare/dp/B0C1TW996K/ref=sr_1_715
Dell,Dell Inspiron,15.6 Inches,,Core i5-1035G1,,8 GB,256 GB,,Integrated,Windows 10,,Black,161 ratings,4.3,$400.00 ,https://www.amazon.com/Dell-Inspiron-3000-Laptop-Computer/dp/B08R62MNF4/ref=sr_1_714
Dell,Inspiron,15.6 Inches,,Core i5 Family,,32 GB,1 TB,,Integrated,Windows 11 Home,,Black,23 ratings,4.4,$575.99 ,https://www.amazon.com/Dell-Inspiron-Touchscreen-i5-1135G7-Windows/dp/B0B6WNZCMT/ref=sr_1_713
Dell,Dell Precision,15.6 Inches,,Core i7,,16 GB,512 GB,,Dedicated,Windows 10 Pro,,,9 ratings,3.6,$339.99 ,https://www.amazon.com/Dell-Precision-3000-Mobile-Workstation/dp/B0828GR6LG/ref=sr_1_711
Dell,Latitude 5410,14,1920 x 1080 pixels,core_i5_9600k,1.7 GHz,16 GB,256 GB,Intel UHD Graphics 620,Integrated,Windows 10,3.26 pounds,16GB / 256GB,30 ratings,3.7,$275.00 ,https://www.amazon.com/Dell-Latitude-5410-Notebook-i5-10310U/dp/B08KYFBDS4/ref=sr_1_710
Dell,Dell Inspiron Laptop,15.6 Inches,1920 x 1080 pixels,core_i7,5 GHz,32 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.64 pounds,Black,55 ratings,4.1,"$1,039.99 ",https://www.amazon.com/Dell-Inspiron-Laptop-Touchscreen-Bluetooth/dp/B0CJJDKNGK/ref=sr_1_708
Dell,XPS 15 9520,15.6 Inches,1920 x 1200 pixels,core_i7,4.7 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Pro,10.03 pounds,16GB RAM,5 ratings,4.8,"$1,628.00 ",https://www.amazon.com/Dell-XPS-15-9520-i7-12700H/dp/B0C34FK4DX/ref=sr_1_706
Dell,,14 Inches,,Ryzen 5,,8 GB,1 TB,,Integrated,Windows 11 Pro,,Lavender Blue,2 ratings,5,$855.00 ,https://www.amazon.com/Dell-Inspiron-Display-i7-11600H-Fingerprint/dp/B0CB72ZQHZ/ref=sr_1_705
Dell,Latitude E5420,14 Inches,1366 x 768 pixels,Core_i3_2310M,2.1 GHz,4 GB,160 GB,,Integrated,Windows 10,4.5 pounds,Grey,258 ratings,4,$161.41 ,https://www.amazon.com/Dell-Latitude-E5420-Windows-Partition/dp/B07KM1CXH6/ref=sr_1_704
Dell,Inspiron,15.6 Inches,1366 x 768 pixels,celeron_n4020,1.1 GHz,16 GB,1 TB,Intel UHD Graphics,Integrated,Windows 10 Pro,3.91 pounds,Black,49 ratings,4.3,$499.00 ,https://www.amazon.com/Dell-Inspiron-Business-Processor-Bluetooth/dp/B09G6W6C7Z/ref=sr_1_709
Dell,Inspiron,15.6 Inches,1920x1080,core_i5,2.4 GHz,,1 TB,Intel UHD Graphics,,Windows 11 Home,5 pounds,,4 ratings,5,$679.00 ,https://www.amazon.com/Dell-15-3520-Touchscreen-Quad-Core/dp/B0CKVQWR61/ref=sr_1_702
Dell,Inspiron 16 2-in-1,16 Inches,1920 x 1200 pixels,ryzen_5,2 GHz,16 GB,512 GB,AMD Radeon Graphics,Integrated,Windows 11 Home,4.4 pounds,River Blue,,,$849.99 ,https://www.amazon.com/Dell-Inspiron-Graphics-Keyboard-Fingerprint/dp/B0CGGWQCV2/ref=sr_1_700
Dell,Latitude 3000,15.6 Inches,1920 x 1080 pixels,core_i7,2.8 GHz,8 GB,256 GB,Intel Iris Xe Graphics,Iris Xe Graphics,Windows 10 Pro,4.47 pounds,Black,,,$899.00 ,https://www.amazon.com/Dell-Latitude-3000-3520-Notebook/dp/B0BC17VTLG/ref=sr_1_699
Dell,Latitude 3520 15 7FK9C,15.6 Inches,1920x1080,core_i5,2.4 GHz,16 GB,256 GB,Intel Iris Xe Graphics,Integrated,Windows 10 Pro,29 pounds,,5 ratings,3.8,$760.00 ,https://www.amazon.com/Dell-Latitude-Business-i5-1135G7-Bluetooth/dp/B0C152R4MD/ref=sr_1_698
Dell,Dell Precision 7530 Laptop,15.6 Inches,1920 x 1080 pixels,intel_core_i9,2.9 GHz,32 GB,1 TB,NVIDIA Quadro P1000,Dedicated,Windows 10 Pro,3.88 pounds,Black,1 rating,4,$856.69 ,https://www.amazon.com/Dell-Precision-Workstation-Non-Touch-Thunderbolt/dp/B0B3SLCB48/ref=sr_1_697
Dell,Inspiron 15 Laptop,15.6 Inches,1920 x 1080 pixels,core_i3_1215u,4.4 GHz,16 GB,512 GB,Intel UHD Graphics,Integrated,Windows 11 Home,3.65 pounds,Black,"2,510 ratings",4.7,$489.99 ,https://www.amazon.com/Dell-Inspiron-15-Laptop-Processor/dp/B0CLRZQV59/ref=sr_1_671
Dell,Dell Latitude,14 Inches,1366 x 768 pixels,core_i5_4310u,2 GHz,8 GB,512 GB,,Integrated,Windows 10 Pro,6.5 pounds,Black,20 ratings,4,$350.00 ,https://www.amazon.com/Dell-Latitude-i5-4310U-Certified-Refurbished/dp/B07HCNCND2/ref=sr_1_670
Dell,XPS 13 9310,13.4 Inches,3456 x 2234 pixels,core_i7,2.9 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,2.77 pounds,White,2 ratings,4,"$1,299.98 ",https://www.amazon.com/Dell-XPS-9310-Touchscreen-Fingerprint/dp/B0CJJ1XJZ6/ref=sr_1_669
Dell,Inspiron,15.6 Inches,1920 x 1080 pixels,core_i5_family,1 GHz,32 GB,2 TB,Intel UHD Graphics,Integrated,Windows 11,3.74 pounds,Black,52 ratings,4.4,$564.00 ,https://www.amazon.com/Dell-Inspiron-3511-Touchscreen-i5-1035G1/dp/B0B3375FSY/ref=sr_1_667
Dell,Latitude 5400,14 Inches,,Core i7,,32 GB,256 GB,,Integrated,Windows 10 Pro,,Black,1 rating,5,$272.00 ,https://www.amazon.com/Dell-Latitude-14-Business-Touchscreen/dp/B085TJN3WL/ref=sr_1_665
Dell,Dell XPS,15.6 Inches,,Unknown,,8 GB,256 GB,,Dedicated,Windows 10,,,4 ratings,4.7,$486.68 ,https://www.amazon.com/Dell-InfinityEdge-i7-7700HQ-Certified-Refurbished/dp/B06XTC7MDP/ref=sr_1_664
Dell,Dell Latitude,14 Inches,1366 x 768 pixels,core_i7_5600u,2.6 GHz,16 GB,512 GB,,,Windows 10 Pro,3.44 pounds,Black,64 ratings,3.8,$280.43 ,https://www.amazon.com/Latitude-i7-5600U-Windows-Certified-Refurbished/dp/B07GCS51FD/ref=sr_1_662
Dell,Dell Latitude,14 Inches,,Core i7,,8 GB,500 GB,,Integrated,Windows 10,,,41 ratings,4.1,$197.67 ,https://www.amazon.com/Dell-Latitude-i5-6300U-Certified-Refurbished/dp/B07GCRDKLX/ref=sr_1_660
Dell,Dell Computers,15.6 Inches,,Core i7 Family,,16 GB,500 GB,,Dedicated,Windows 10 Home,,Coming Soon,417 ratings,4.1,$309.99 ,https://www.amazon.com/Dell-M4800-Ultrapowerful-Workstation-Refurbished/dp/B07HKBDFQX/ref=sr_1_658
DELL,XPS 13 9320 PLUS,13.4 Inches,3840 x 2160 pixels,Core i5,4.40 core_i5,16 GB,512 GB,,Integrated,Windows 11 Pro,6 pounds,Black,2 ratings,4.5,$989.99 ,https://www.amazon.com/XPS-13-9320-3456x2160-InfinityEdge/dp/B0BXYBPLKF/ref=sr_1_661
Dell,XPS 9510 Laptop,15.6 Inches,3456x2160,core_i7,2.3 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3050 Ti,Nvidia GeForce RTX 3050 Ti,Windows 10 Pro,3.99 pounds,Platinum Silver,,,"$2,318.99 ",https://www.amazon.com/2021-Dell-9510-Laptop-15-6/dp/B09FJKR72Q/ref=sr_1_656
Dell,DELL XPS 13,13.4 Inches,1920 x 1080 pixels,core_i7_1255u,4.5 GHz,16 GB,512 GB,,Integrated,Windows 11 Pro,2.59 pounds,SKY,,,"$1,089.00 ",https://www.amazon.com/Dell-i7-1250U-Business-Thunderbolt-Fingerprint/dp/B0CDNX9XLD/ref=sr_1_654
Dell,Dell Latitude 7300 Laptop,13 Inches,"13"" HD 1366 x 768 Non-Touch",core_i5,1 GHz,8 GB,512 GB,Intel UHD Graphics,Integrated,Windows 10 Pro,5 pounds,Black,,,$228.49 ,https://www.amazon.com/Dell-Latitude-7300-Processor-Bluetooth/dp/B0BJ7R7XQZ/ref=sr_1_652
Dell,Inspiron 15 3530,15.6 Inches,1920 x 1080 pixels,core_i7_family,2.8 GHz,64 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.74 pounds,Black,60 ratings,4.2,$967.00 ,https://www.amazon.com/Dell-3511-Touchscreen-i7-1165G7-Bluetooth/dp/B09NP91L17/ref=sr_1_653
Dell,,15.6 Inches,1920 x 1080 pixels,ryzen_5,3.3 GHz,32 GB,2 TB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Pro,5.5 pounds,Phantom Grey,5 ratings,4,$949.99 ,https://www.amazon.com/Dell-Display-i7-11600H-GeForce-Keyboard/dp/B0C5GF4CM6/ref=sr_1_655
Dell,,15.6 Inches,1920 x 1080 pixels,,,16 GB,,Intel UHD Graphics,Integrated,Windows 11 Home,3.93 pounds,,9 ratings,4.3,$599.00 ,https://www.amazon.com/Dell-Inspiron-Touchscreen-i5-1035G1-Processor/dp/B0BRQV719M/ref=sr_1_695
Dell,XPS,13.3 Inches,,Core i7 8550U,,16 GB,512 GB,,Integrated,Windows 10,,,66 ratings,4,$821.99 ,https://www.amazon.com/Dell-XPS-9370-Touchscreen-Laptop/dp/B07F23CYWL/ref=sr_1_694
Dell,Dell Inspiron,15.6 Inches,1920 x 1080 pixels,,4.2 GHz,16 GB,1 TB,Intel UHD Graphics,Integrated,Windows 11 Pro,3.9 pounds,Black,1 rating,5,$599.00 ,https://www.amazon.com/Dell-Inspiron-15-Business-i5-1135G7/dp/B0CCXWLMXG/ref=sr_1_692
Dell,Dell Latitude 3120 Laptop,11.6 Inches,,Pentium Other,,8 GB,256 GB,,Integrated,Windows 10 Pro,,Silver,14 ratings,4.8,$195.99 ,https://www.amazon.com/Dell-3120-Processor-Bluetooth-Professional/dp/B0B15LMTY2/ref=sr_1_688
Dell,Latitude E5400,14 Inches,1366x768,core_i5,1.6 GHz,16 GB,256 GB,Intel UHD Graphics 620,Integrated,Windows 10 Pro,3.42 pounds,Standard,9 ratings,3.5,$209.99 ,https://www.amazon.com/Dell-Latitude-Touchscreen-i5-8365U-Renewed/dp/B08RQJ8TZD/ref=sr_1_689
Dell,Vostro,15.6 Inches,1920x1080,core_i7,2.8 GHz,32 GB,1 TB,Intel UHD Graphics,Integrated,Windows 11 Pro,3.72 pounds,,1 rating,5,$839.00 ,https://www.amazon.com/Dell-3510-Quad-Core-i7-1165G7-Professional/dp/B0C85NKWMP/ref=sr_1_686
Dell,Alienware,17.3 Inches,,Ryzen 9,,32 GB,1 TB,,Integrated,Windows 11 Pro,,,2 ratings,5,"$1,749.00 ",https://www.amazon.com/Dell-Alienware-m17-R5-Octa-Core/dp/B0CKRGPNDN/ref=sr_1_685
DELL,Precision 5540 Laptop,15.6 Inches,3840 x 2160 pixels,core_i9,2.4 GHz,32 GB,512 GB,NVIDIA,Nvidia Quadro T2000,Windows 10 Pro,3.93 pounds,Silver,1 rating,4,$779.73 ,https://www.amazon.com/2019-Dell-Precision-5540-Laptop/dp/B096SW8Q69/ref=sr_1_687
Dell,Dell Latitude,14 Inches,1366 x 768 pixels,core_i5,3 GHz,8 GB,256 GB,Intel HD Graphics 6300,Integrated,Windows 10 Pro,3.88 pounds,,14 ratings,4.6,$194.69 ,https://www.amazon.com/Dell-Latitude-E5470-Business-Computer/dp/B07YWLSBBC/ref=sr_1_683
Dell,XPS 13 PLUS,13.4 Inches,3840 x 2160 pixels,apple_ci7,4.7 GHz,16 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11,2.77 pounds,,8 ratings,3.7,"$1,439.99 ",https://www.amazon.com/Dell-XPS-Touchscreen-Zero-Lattice-Fingerprint/dp/B0C1KWF23X/ref=sr_1_684
Dell,,14 Inches,1366 x 768 pixels,apple_ci5,1.7 GHz,8 GB,256 GB,Intel,Integrated,Windows 10 Pro,3.11 pounds,,5 ratings,5,$195.83 ,https://www.amazon.com/Dell-Latitude-7490-Certified-Refurbished/dp/B07NRHDB7F/ref=sr_1_682
Dell,Latitude 7410 Laptop,14 Inches,1920 x 1080 pixels,core_i7,1.8 GHz,16 GB,256 GB,Intel Integrated Graphics,Integrated,Windows 11 Pro,8 pounds,Black,1 rating,5,$749.99 ,https://www.amazon.com/Dell-Latitude-7000-7410-Laptop/dp/B0BNQ63HSC/ref=sr_1_680
Dell,Dell Latitude,14 Inches,1366 x 768 pixels,core_i5_5300u,2.3 GHz,16 GB,500 GB,Intel HD Graphics 520,Integrated,Windows 10 Pro,3.44 pounds,,68 ratings,4.2,$202.88 ,https://www.amazon.com/Dell-Latitude-i5-5300U-Certified-Refurbished/dp/B07GCS53SL/ref=sr_1_681
Dell,Inspiron,15.6 Inches,,Ryzen 3 3250U,,16 GB,512 GB,,Integrated,Windows 11,,Gray,34 ratings,3.7,$499.00 ,https://www.amazon.com/Dell-Inspiron-Processor-Fingerprint-Bluetooth/dp/B09ZKH1YD7/ref=sr_1_676
Dell,DELL Inspiron 5000,15.6 Inches,1920 x 1080 pixels,apple_ci7,3.9 GHz,8 GB,512 GB,Intel Iris Plus,Integrated,Windows 10 Home,4.03 pounds,Silver,7 ratings,3.5,$499.00 ,https://www.amazon.com/Dell-Inspiron-5000-Business-Laptop/dp/B08BYW7CNB/ref=sr_1_679
Dell,Latitude 5480,14 Inches,1366 x 768 pixels,core_i5_6200u,2.6 GHz,32 GB,512 GB,Intel,Integrated,Windows 10 Pro,4.2 pounds,Black,4 ratings,4,$199.49 ,https://www.amazon.com/Dell-Latitude-5480-Windows-Renewed/dp/B08FQRJF36/ref=sr_1_767
Dell,Latitude,14 Inches,1920x1080,apple_ci7,1.7 GHz,16 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,3.37 pounds,,1 rating,5,$799.00 ,https://www.amazon.com/Dell-Latitude-3430-Business-Bluetooth/dp/B0CFL7M955/ref=sr_1_764
Dell,Dell Latitude,12.5 Inches,1366 x 768 pixels,Core_i5_3320M,2.6 GHz,8 GB,128 GB,Intel HD Graphics 4000,Integrated,Windows 10 Pro,5 pounds,,43 ratings,3.8,$138.45 ,https://www.amazon.com/Dell-Latitude-E6230-12-5-Notebook/dp/B01K32L56C/ref=sr_1_766
Dell,7490,14 Inches,1920 x 1080 pixels,core_i7_8550u,1.9 GHz,32 GB,1 TB,Intel,Integrated,Windows 10 Pro,5 pounds,Black,29 ratings,4.1,$409.40 ,https://www.amazon.com/Dell-Latitude-7490-Thunderbolt-Windows/dp/B095VBFCFZ/ref=sr_1_765
Dell,Inspiron 15 3530,15.6 Inches,1920 x 1080 pixels,core_i7_family,1.2 GHz,64 GB,2 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,3.82 pounds,,1 rating,5,"$1,089.00 ",https://www.amazon.com/Dell-Inspiron-15-3530-Touchscreen/dp/B0C3F88NN3/ref=sr_1_673
Dell,Inspiron 15 3530,15.6 Inches,1920 x 1080 pixels,intel_core_i7_1165g7,2.8 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.82 pounds,Black,37 ratings,4.4,$899.00 ,https://www.amazon.com/Dell-3511-Touchscreen-i7-1165G7-Processor/dp/B0B1S96S1L/ref=sr_1_677
Dell,Dell Latitude,14 Inches,,Core i5,,8 GB,256 GB,,Integrated,Windows 10 Pro,,,38 ratings,3.5,$142.99 ,https://www.amazon.com/Dell-Latitude-E7450-Professional-Refuribsed/dp/B07DN87WMD/ref=sr_1_761
Dell,Dell Latitude 7300 Laptop,13 Inches,"13"" FHD 1920 x 1080 Non-Touch",apple_ci7,1.9 GHz,16 GB,512 GB,Intel UHD Graphics,Integrated,Windows 10 Pro,3.88 pounds,Black,,,$339.70 ,https://www.amazon.com/Dell-Latitude-7300-Processor-Bluetooth/dp/B0BL3Z2N2T/ref=sr_1_760
Dell,Dell inspiron 15 3511 laptop,15.6 Inches,,Intel Core i7,,16 GB,512 GB,,Iris XE Graphics,Windows 11 Home,,Black,2 ratings,5,$949.77 ,https://www.amazon.com/Dell-Inspiron-Laptop-Generation-i7-1165G7/dp/B0B6NXLB6W/ref=sr_1_757
Dell,Dell Precision,15.6 Inches,1920 x 1080 pixels,intel_core_2_quad,3.9 GHz,32 GB,512 GB,NVIDIA Quadro M1200,Dedicated,Windows 10 Pro,3.92 pounds,,9 ratings,3.5,$404.69 ,https://www.amazon.com/Dell-Precision-i7-7820HQ-Certified-Refurbished/dp/B07DNHXG3D/ref=sr_1_762
Dell,Latitude 5501 Laptop,15.6 Inches,1366x768,core_i5,2.5 GHz,32 GB,512 GB,Intel,Integrated,Windows 10 Pro,4.01 pounds,Black,1 rating,3,$329.93 ,https://www.amazon.com/Dell-Latitude-5501-Laptop-15-6/dp/B095MGLRDG/ref=sr_1_754
Dell,Dell Inspiron,15.6 Inches,1366 x 768 pixels,celeron,1.1 GHz,8 GB,128 GB,Intel UHD Graphics,Integrated,Windows 10,3.91 pounds,Black,129 ratings,4,$479.00 ,https://www.amazon.com/Dell-Inspiron-Display-Celeron-Processor/dp/B0945CQ4GV/ref=sr_1_756
Dell,Latitude,15 Inches,1920 x 1080 pixels,core_i7,4.7 GHz,32 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,5.99 pounds,Gray,,,$824.98 ,https://www.amazon.com/Dell-5520-i7-1165G7-Bluetooth-Thunderbolt/dp/B0BNSLLB78/ref=sr_1_755
Dell,Dell Vostro 3530 laptop,15.6 Inches,1920x1080,apple_ci5,4.6 GHz,8 GB,256 GB,Intel UHD Graphics,Integrated,Windows 11 Pro,4.19 pounds,Gray,,,$649.99 ,https://www.amazon.com/Dell-Vostro-Business-i5-1355U-Fingerprint/dp/B0CGTZDGBV/ref=sr_1_752
Dell,PRECISION 7530,15.6 Inches,1366 x 768 pixels,apple_ci7,2.6 GHz,64 GB,512 GB,Intel UHD Graphics 630,Integrated,Windows 10 Pro,,,,,$444.99 ,https://www.amazon.com/Dell-Precision-7530-i7-8850H-Windows/dp/B0CF7FYX93/ref=sr_1_753
Dell,Dell Precision,17.3 Inches,1920 x 1080 pixels,core_i7,3.7 GHz,16 GB,,Intel,Integrated,Windows 10,7.87 pounds,,4 ratings,3.4,$399.95 ,https://www.amazon.com/Dell-Precision-M6800-Bit-Multi-Language-Renewed/dp/B07V7YRT8S/ref=sr_1_750
Dell,Dell Latitude,14 Inches,1366x768,core_i5,1.6 GHz,8 GB,256 GB,Intel,Integrated,Windows 10 Pro,5 pounds,Black,32 ratings,4.3,$187.29 ,https://www.amazon.com/Dell-Latitude-i5-8365U-1366x768-Windows/dp/B08N9RXHT7/ref=sr_1_759
Dell,,14 Inches,1920 x 1080 pixels,intel_atom,2.4 GHz,16 GB,256 GB,Intel HD Graphics 520,Integrated,Windows 10 Pro,3.53 pounds,,16 ratings,4.1,$179.99 ,https://www.amazon.com/Dell-Latitude-5480-Touchscreen-Dual-Core/dp/B07B45C6HZ/ref=sr_1_749
Dell,Dell Inspiron 15 3000 3520 Laptop,15.6 Inches,1920 x 1080 pixels,core_i7,3.5 GHz,64 GB,2 TB,Intel Iris Xe Graphics,Integrated,Windows 11,3.65 pounds,,,,"$1,319.00 ",https://www.amazon.com/Dell-Inspiron-3000-3520-Touchscreen/dp/B0C2TFYP1Q/ref=sr_1_751
Dell,Latitude 5501 Laptop,15.6 Inches,1920 x 1080 pixels,core_i7,2.6 GHz,16 GB,256 GB,Intel Integrated Graphics,Integrated,Windows 10 Pro,4.01 pounds,Black,,,$524.00 ,https://www.amazon.com/2019-Dell-Latitude-5501-Laptop/dp/B097X416D3/ref=sr_1_745
Dell,Dell Latitude,12.5 Inches,1366 x 768 pixels,core_i5_5300u,2.3 GHz,8 GB,128 GB,Intel,Integrated,Windows 10,2.8 pounds,,63 ratings,4,$138.88 ,https://www.amazon.com/Dell-E7250-UltraBook-Certified-Refurbished/dp/B079RVGXJW/ref=sr_1_747
Dell,Dell Latitude,14 Inches,1366 x 768 pixels,core_i5_4310u,2 GHz,8 GB,512 GB,,Integrated,Windows 10 Pro,6.5 pounds,Black,20 ratings,4,$350.00 ,https://www.amazon.com/Dell-Latitude-i5-4310U-Certified-Refurbished/dp/B07HCNCND2/ref=sr_1_746
Dell,Inspiron 15 3530,15.6 Inches,1920 x 1080 pixels,core_i7_family,2.8 GHz,32 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.82 pounds,Black,32 ratings,4.5,$954.00 ,https://www.amazon.com/Dell-3511-Touchscreen-i7-1165G7-Processor/dp/B09Y33VC8N/ref=sr_1_742
Dell,Dell Latitude 7480 Laptop,14 Inches,,Core i5,,8 GB,256 GB,,Integrated,Windows 10 Pro,,Black,6 ratings,3.4,$272.00 ,https://www.amazon.com/Dell-7480-1920X1080-Non-Touch-Processor/dp/B0979P8SNL/ref=sr_1_737
Dell,Dell Latitude 3490,14 Inches,1366x768,core_i3_7020u,2.3 GHz,16 GB,256 GB,,Integrated,Windows 10 Pro,5.09 pounds,,,,$229.99 ,https://www.amazon.com/Dell-Latitude-3490-i3-7020U-Dual-Core/dp/B0CJRLXSKG/ref=sr_1_741
Dell,Dell Inspiron,15.6 Inches,1366 x 768 pixels,ryzen_5_3450u,2.1 GHz,16 GB,512 GB,AMD Radeon Vega 8,Integrated,Windows 11 S,3.86 pounds,Black,16 ratings,4.5,$449.99 ,https://www.amazon.com/Dell-Inspiron-Display-Processor-Graphics/dp/B0BYDCB2SJ/ref=sr_1_736
Dell,Latitude 5320 Laptop,13.3 Inches,1920 x 1080 pixels,core_i5,,16 GB,256 GB,Intel Integrated Graphics,Integrated,Windows 11 Pro,2.61 pounds,Black,4 ratings,5,$489.00 ,https://www.amazon.com/Dell-Latitude-5000-5320-Laptop/dp/B09ZL2B67W/ref=sr_1_735
Dell,DELL Inspiron 5000,15.6 Inches,1920 x 1080 pixels,apple_ci7,3.9 GHz,8 GB,512 GB,Intel Iris Plus,Integrated,Windows 10 Home,4.03 pounds,Silver,7 ratings,3.5,$499.00 ,https://www.amazon.com/Dell-Inspiron-5000-Business-Laptop/dp/B08BYW7CNB/ref=sr_1_739
Dell,Dell Inspiron 14,14 Inches,,AMD R Series,,16 GB,512 GB,,Integrated,Windows 11,,,2 ratings,5,$855.00 ,https://www.amazon.com/Dell-Inspiron-Anti-Glare-Comfortview-MaxxAudio/dp/B0C6T4KPCR/ref=sr_1_731
Dell,Latitude,14,1366 x 768 pixels,core_i3_family,2.2 GHz,4 GB,256 GB,Intel UHD Graphics 620,Integrated,Windows 10 Pro,3.92 pounds,,,,$189.99 ,https://www.amazon.com/Dell-Latitude-i3-8130U-Dual-core-Renewed/dp/B07TXST5GR/ref=sr_1_732
Dell,Dell Latitude 7300 Laptop,13 Inches,1920x1080,core_i5,1 GHz,16 GB,256 GB,Intel UHD Graphics,Integrated,Windows 10 Pro,4.04 pounds,Black,,,$219.95 ,https://www.amazon.com/Dell-Latitude-7300-Processor-Bluetooth/dp/B0BBSM9LY6/ref=sr_1_734
Dell,Dell Latitude,12 Inches,,Intel Core i7,,16 GB,256 GB,,Integrated,Windows 10 Pro,,bla,3 ratings,3.7,$272.00 ,https://www.amazon.com/Dell-12-3-Latitude-Multi-Touch-Laptop/dp/B09P89DJG3/ref=sr_1_730
Dell,Dell Latitude 5490 Laptop,35.56 Centimeters,,Intel Core i7,,16 GB,960 GB,,Integrated,Windows 10 Pro,,i7-8650U,5 ratings,3.6,$403.53 ,https://www.amazon.com/Dell-Latitude-5490-Business-i7-8650U/dp/B0C4HFPGPR/ref=sr_1_729
Dell,Inspiron I5430,14 Inches,2560 x 1600 pixels,core_i7_family,2.9 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.37 pounds,Platinum Silver,,,"$1,148.99 ",https://www.amazon.com/Dell-Inspiron-I5430-Thunderbolt4-Fingerprint/dp/B0CF69XH2K/ref=sr_1_728
DELL,Vostro 3000,15.6 Inches,1920 x 1080 pixels,apple_ci5,3.4 GHz,32 GB,1000 GB,Intel,Integrated,Windows 11 Pro,3.66 pounds,Gray,,,$799.99 ,https://www.amazon.com/DELL-Vostro-3530-Business-i5-1335U/dp/B0CGZKN3CB/ref=sr_1_727
Dell,Latitude,13.3 Inches,1920 x 1080,core_i5,4.6 GHz,8 GB,256 GB,Intel Iris Xe Graphics,Iris Xe Graphics,Windows 11 Pro,4.85 pounds,12GB RAM | 256GB SSD,1 rating,4,$839.99 ,https://www.amazon.com/Dell-Latitude-3340-Notebook-Board/dp/B0BBF6QB8C/ref=sr_1_725
DELL,Inspiron 15 3000,15.6 Inches,1920 x 1080,ryzen_7,1.7 GHz,64 GB,2 TB,AMD Radeon Graphics,Integrated,Windows 10 Pro,4.03 pounds,Carbon Black,,,"$1,129.00 ",https://www.amazon.com/Inspiron-Personal-Display-Graphics-Bluetooth/dp/B0CKXL4B5Z/ref=sr_1_726
Dell,Dell Latitude,14 Inches,1366 x 768 pixels,,2.6 GHz,8 GB,500 GB,,Integrated,Windows 10 Pro,4.65 pounds,,17 ratings,4.4,$167.68 ,https://www.amazon.com/Dell-Latitude-E6440-Certified-Refurbished/dp/B07FCQCHS5/ref=sr_1_722
Dell,Dell Inspiron 15 3535 Laptop,15.6 Inches,,Ryzen 5,,16 GB,1 TB,,Integrated,Windows 11 Home,,Black,155 ratings,4.5,$639.99 ,https://www.amazon.com/Dell-Inspiron-15-3535-Laptop/dp/B0CLV3JRT3/ref=sr_1_723
Dell,Latitude 5300,13.3 Inches,1920 x 1080 pixels,core_i5,1.6 GHz,16 GB,1 TB,Intel UHD Graphics 620,Integrated,Windows 10 Pro,2.86 pounds,Black,,,$329.00 ,https://www.amazon.com/Latitude-5300-Business-Quad-Core-i5-8265U/dp/B08Y8SH676/ref=sr_1_791
