brand,model,screen_size,screen_resolution,cpu,cpu_speed,ram,memory,gpu,graphics_card_description,OpSys,weight,color,No_reviews,ratings,price,link_item
ASUS,ROG Zephyrus M GU502GW,15.6 Inches,1920 x 1080 pixels,core_i7,4.5 GHz,16 GB,1 TB,NVIDIA GeForce RTX 2070 Max-Q,Dedicated,Windows 10 Home,4.6 pounds,Black,446 ratings,4.2,"$1,645.00 ",https://www.amazon.com/Zephyrus-Portable-GeForce-i7-9750H-GU502GW-AH76/dp/B07VF88TMR/ref=sr_1_784
ASUS,ASUS Vivobook,14 Inches,1600x768 pixels,ryzen_3_3250u,2.6 GHz,8 GB,128 GB,Intel HD Graphics 5000,Integrated,Windows 11 S,3.53 pounds,Gray,398 ratings,4.2,$329.99 ,https://www.amazon.com/ASUS-Vivobook-Processor-Graphics-Bluetooth/dp/B0BYS6B5MR/ref=sr_1_776
ASUS,ASUS Laptop,11.6 Inches,1366 x 768 pixels,celeron_n4020,1.1 GHz,4 GB,320 GB,Intel UHD Graphics,Integrated,Windows 11 S,2.87 pounds,Black,16 ratings,3.9,$199.99 ,https://www.amazon.com/ASUS-Laptop-Dual-Core-Processor-Bluetooth/dp/B0BYJ6YP4Y/ref=sr_1_773
ASUS,Vivobook X1402ZA,14 Inches,1920 x 1800,core_i7_family,2.9 GHz,40 GB,2 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Pro,3.31 pounds,Icelight Silver,,,"$1,189.99 ",https://www.amazon.com/ASUS-Vivobook-i7-1260P-Graphics-Fingerprint/dp/B0CJDXBVSG/ref=sr_1_772
ASUS,ASUS Chromebook,14 Inches,1920 x 1080 pixels,ryzen_3,2.4 GHz,8 GB,1 TB,AMD Radeon Graphics,Integrated,Chrome OS,4.08 pounds,Blue,145 ratings,4.5,$509.99 ,https://www.amazon.com/ASUS-Chromebook-Touchscreen-Processor-Bluetooth/dp/B0CHM7L4CS/ref=sr_1_774
Asus,Asus Gaming,15.6 Inches,1920 x 1200 pixels,amd_ryzen_7,2.9 GHz,16 GB,512 GB,NVIDIA GeForce,Dedicated,Windows 10 Home,5.07 pounds,16GB RAM | 512GB SSD,17 ratings,4.2,"$1,245.00 ",https://www.amazon.com/ASUS-Premium-Display-7-4800HX-Backlit/dp/B0BW7JDWYC/ref=sr_1_770
ASUS,ROG Flow Z13,13.4 Inches,1920x1200,core_i5,,16 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.2 pounds,,,,$884.00 ,https://www.amazon.com/ASUS-Entertainment-i5-12500H-Microsoft-Dockztorm/dp/B0CLHD8GXJ/ref=sr_1_779
ASUS,ROG Strix SCAR 18 G834,18.4 Inches,2560 x 1600 pixels,core_i9,2.2 GHz,64 GB,4 TB,GeForce RTX 4090,Dedicated,Windows 11 Pro,7 pounds,,,,"$4,399.99 ",https://www.amazon.com/ASUS-i9-13980HX-Thunderbolt-Win11Pro-Dockztorm/dp/B0CDHKP1MB/ref=sr_1_815
ASUS,Asus ZenBook Pro 15,15.6 Inches,3840 x 2160 pixels,core_i9,4.8 GHz,16 GB,512 GB,NVIDIA GeForce GTX 1050 Ti,Dedicated,Windows 10 Pro,5.5 pounds,Black,56 ratings,3.5,"$1,247.48 ",https://www.amazon.com/ASUS-Touch-Screen-Laptop-Memory-GeForce/dp/B07CXW742M/ref=sr_1_769
ASUS,VivoBook 17,17.3 Inches,1920 x 1080 pixels,core_i3_1220p,1.1 GHz,16 GB,512 GB,Intel UHD Graphics 6,Integrated,Windows 11 Home,4 pounds,16GB RAM/512GB SSD,,,$498.99 ,https://www.amazon.com/ASUS-Vivobook-1920x1080-Fingerprint-Accessories/dp/B0CCRSYJ4H/ref=sr_1_771
ASUS,ASUS TUF,17.3 Inches,1920 x 1080 pixels,ryzen_5_4600h,3 GHz,32 GB,1 TB,NVIDIA GeForce GTX 1650,Dedicated,Windows 11,6 pounds,Black,,,$899.00 ,https://www.amazon.com/ASUS-TUF-GeForce-Keyboard-Snowbell/dp/B0CCNPPTMY/ref=sr_1_778
ASUS,T103HA,10.1 Inches,1280x800 Pixels,atom_z8350,1.92 GHz,4 GB,,Intel HD,Integrated,Windows 10 Home,1.9 pounds,,454 ratings,3.9,$345.99 ,https://www.amazon.com/Transformer-T103HA-D4-GR-Touchscreen-Quad-Core-keyboard/dp/B07CHLD8M8/ref=sr_1_814
ASUS,ASUS ROG Strix G15,15.6 Inches,2560 x 1440 pixels,ryzen_7,4.7 GHz,64 GB,2 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Home,4.63 pounds,Eclipse Gray,8 ratings,5,"$1,499.99 ",https://www.amazon.com/ASUS-ROG-Strix-G15-Display/dp/B0CJF23Z3D/ref=sr_1_813
ASUS,ASUS Vivobook Go 15,15.6 Inches,1920 x 1080 pixels,Celeron,2.8 celeron,4 GB,64 GB,,Integrated,Windows 11 S,3.46 pounds,Star Black,,,$193.90 ,https://www.amazon.com/ASUS-Vivobook-Processor-Microsoft-L510MA-AS02/dp/B0BHXDDXNJ/ref=sr_1_812
ASUS,ASUS ROG Strix G15,15.6 Inches,1920 x 1080 pixels,ryzen_7_4800h,4.2 GHz,16 GB,1 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Home,5.07 pounds,Gray,6 ratings,4.2,"$1,289.00 ",https://www.amazon.com/ASUS-ROG-Strix-G15-Keyboard/dp/B0BW884GFS/ref=sr_1_810
ASUS,ROG Strix SCAR-17 G733,17.3 Inches,2560x1440,amd_r_series,,32 GB,1 TB,GeForce RTX 4080,Dedicated,Windows 10 Pro,6.5 pounds,,,,"$2,497.99 ",https://www.amazon.com/ASUS-SCAR-17-Entertainment-16-Core-Refurbished/dp/B0CKJ58KHN/ref=sr_1_811
ASUS,ExpertBook B5 Flip,16 Inches,1920 x 1080 pixels,core_i7,5 GHz,16 GB,,,Integrated,Windows 11 Pro,3.06 pounds,Star Black,,,"$1,747.28 ",https://www.amazon.com/ASUS-ExpertBook-Business-Essentials-B5402FVA-XVE75T/dp/B0CDM5MJW9/ref=sr_1_805
ASUS,ROG Strix Scar GL703GE,17.3 Inches,1920 x 1080 pixels,core_i7,3.9 GHz,16 GB,1000 GB,NVIDIA GeForce GTX 1050 Ti,Dedicated,Windows 10 Home,6.72 pounds,,17 ratings,3,$855.64 ,https://www.amazon.com/ASUS-GL703GE-i7-8750H-Processor-GL703GE-AS74/dp/B07V65N422/ref=sr_1_809
ASUS,TUF,15.6 Inches,1920 x 1080 pixels,ryzen_7,2.9 GHz,32 GB,1 TB,NVIDIA RTX 3050Ti,Integrated,Windows 11 Home,4.85 pounds,Black,3 ratings,5,"$1,034.99 ",https://www.amazon.com/A15-GeForce-Backlit-Keyboard-Windows/dp/B0BLJ59TR8/ref=sr_1_804
Asus,TUF Gaming,17.3 Inches,1920 x 1080 pixels,core_i5,2.6 GHz,8 GB,512 GB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11,8.93 pounds,Eclipse Grey,14 ratings,3.5,$848.00 ,https://www.amazon.com/ASUS-Gaming-Laptop-GeForce-RTX3050/dp/B09MV26KK4/ref=sr_1_803
ASUS,ASUS TUF,15.6 Inches,1920 x 1080 pixels,core_i7,2.7 GHz,64 GB,2 TB,NVIDIA GeForce RTX 4070,Dedicated,Windows 11 Home,4.85 pounds,Gray,18 ratings,4.3,"$1,699.99 ",https://www.amazon.com/ASUS-TUF-Display-i7-12700H-Keyboard/dp/B0CH3BGYLZ/ref=sr_1_806
ASUS,ASUS ROG Zephyrus,14 Inches,1920 x 1080 pixels,ryzen_7,2.8 GHz,40 GB,2 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Home,3.53 pounds,White,"2,343 ratings",4,"$1,299.99 ",https://www.amazon.com/ASUS-ROG-Zephyrus-Graphics-Bluetooth/dp/B0BNZZ71SB/ref=sr_1_802
ASUS,VivoBook Flip 14,14 Inches,1366 x 768 pixles,celeron,2.8 GHz,4 GB,128 GB,Intel UHD Graphics 600,,Windows 10 S,3.31 pounds,Light Grey,84 ratings,4.2,$331.00 ,https://www.amazon.com/ASUS-Touchscreen-Microsoft-Fingerprint-J401MA-PS04T/dp/B09C16GTN2/ref=sr_1_801
ASUS,ASUS VivoBook 15,15.6,1920 x 1080 pixels,core_i5,2.4 GHz,16 GB,1 TB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.97 pounds,Black,1 rating,1,$569.99 ,https://www.amazon.com/ASUS-VivoBook-i5-1135G7-Graphics-F1500EA-WB51/dp/B0CCRN5YC3/ref=sr_1_800
ASUS,Rog Strix Scar G533Z,15.6 Inches,2560 x 1440,intel_core_i9,3.1 GHz,64 GB,4 TB,NVIDIA GeForce RTX 3070 Ti,Dedicated,Windows 10 Pro,5.07 pounds,Off Black,,,"$2,819.00 ",https://www.amazon.com/ASUS-i9-12900H-14-Core-Keyboard-Thunderbolt/dp/B0CCS5MLFF/ref=sr_1_807
ASUS,Vivobook M1603Q,16 Inches,1920 x 1200 pixels,amd_r_series,3.2 GHz,12 GB,1 TB,AMD Radeon Graphics,Integrated,Windows 11 Home,4.1 pounds,,,,$649.99 ,https://www.amazon.com/ASUS-Vivobook-IPS-Level-Bluetooth-Dockztorm/dp/B0CGR456DS/ref=sr_1_799
ASUS,ASUS TUF Gaming F17,17.3 Inches,1920 x 1080 pixels,apple_ci7,2.3 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3050,GeForce RTX 3050 Ti,Windows 10 Home,5.73 pounds,Eclipse Gray,83 ratings,4.3,$794.50 ,https://www.amazon.com/ASUS-IPS-Type-i7-11800H-Processor-TUF706HEB-DB74/dp/B09F8QGTN7/ref=sr_1_798
ASUS,FX505DT-WB72,15.6 Inches,1920 x 1080 pixels,amd_ryzen_7_3750h,2.3 GHz,8 GB,256 GB,NVIDIA GeForce GTX 1650,Dedicated,Windows 10,5.1 pounds,Black,157 ratings,4.7,$789.99 ,https://www.amazon.com/R7-3750H-Processor-Graphics-FX505DT-WB72-Keyboard/dp/B08B5JW8JV/ref=sr_1_797
ASUS,ASUS TUF Dash,15.6 Inches,,Core i7,,16 GB,512 GB,,Dedicated,Windows 11 Home,,Black,144 ratings,4,"$1,558.88 ",https://www.amazon.com/ASUS-TUF-Dash-i7-12650H-Bluetooth/dp/B0CHJ6LX1Y/ref=sr_1_796
ASUS,ASUS TUF Dash,15.6 Inches,1920 x 1080 pixels,core_i7,2.3 GHz,64 GB,1 TB,NVIDIA GeForce RTX 3070,Dedicated,Windows 11 Home,4.41 pounds,Black,,,"$1,599.99 ",https://www.amazon.com/ASUS-TUF-Dash-i7-12650H-Bluetooth/dp/B0BTBCYYLQ/ref=sr_1_794
ASUS,ASUS ROG Zephyrus G14,14 Inches,1920 x 1080 pixels,amd_ryzen_7_5800h,2.8 GHz,16 GB,1 TB,AMD Radeon Vega 8,Dedicated,Windows 10 Home,3.63 pounds,R7-5800HS/RTX 3060/16GB 1TB,256 ratings,4.2,"$1,139.85 ",https://www.amazon.com/ASUS-Newest-Zephyrus-Gaming-Laptop/dp/B0B82DM1MG/ref=sr_1_795
ASUS,ASUS Laptop,15.6 Inches,1920 x 1080 pixels,ryzen_7_5700u,4.3 GHz,8 GB,256 GB,NVIDIA GeForce MX450,Dedicated,Windows 11 Home,4.19 pounds,Gray,,,$608.95 ,https://www.amazon.com/ASUS-Zenbook-Touchscreen-7-5700U-Processor/dp/B0BF4Z18PT/ref=sr_1_793
ASUS,ZenBook Pro Duo 15 OLED,15.6 Inches,1920 x 1080 pixels,intel_core_i9,5 GHz,32 GB,2 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11 Pro,5.16 pounds,Blue,,,"$2,399.99 ",https://www.amazon.com/ASUS-ZenBook-Pro-Duo-OLED/dp/B0CGKXPC4H/ref=sr_1_639
ASUS,,15.6 Inches,1920 x 1080 pixels,core_i5_family,2.4 GHz,20 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 11 Home,3.97 pounds,,13 ratings,4.7,$539.99 ,https://www.amazon.com/ASUS-i5-1135G7-Processor-Bluetooth-F1500/dp/B0C6G7XW8T/ref=sr_1_637
ASUS,ASUS VivoBook,17.3 Inches,1600 x 900 pixels,apple_ci5,1 GHz,16 GB,1 TB,Intel HD Graphics 5000,Integrated,Windows 11,5.07 pounds,,4 ratings,4,$629.00 ,https://www.amazon.com/ASUS-Vivobook-Business-i5-1035G1-Windows/dp/B09WR4SRZF/ref=sr_1_638
ASUS,ASUS L510MA-TH21,15.6 Inches,1920 x 1080 pixels,pentium,1.1 GHz,4 GB,384 GB,Intel UHD Graphics 605,Integrated,Windows 11 S,3.59 pounds,Black,2 ratings,4.5,$289.00 ,https://www.amazon.com/ASUS-Display-Processor-Bluetooth-Microsoft/dp/B0BQJFCJQQ/ref=sr_1_635
ASUS,E203NA-YS03,11.6 Inches,1366 x 768,celeron,2.4 GHz,4 GB,64 GB,Intel Integrated Graphics,Integrated,Windows 10 S,2.2 pounds,Stay Grey,115 ratings,3.5,$269.00 ,https://www.amazon.com/ASUS-E203NA-YS03-Featherweight-Dual-Core-Processor/dp/B07B2GRSTJ/ref=sr_1_633
Asus,Asus ROG Strix G15 R7 RTX3060,15.6 Inches,2560 x1440,ryzen_7,3.2 GHz,16 GB,1 TB,NVIDIA GeForce RTX 3060 6GB Graphic Dedicated,Integrated,Windows 11 Pro,5.09 pounds,,,,"$1,129.00 ",https://www.amazon.com/Asus-ROG-Strix-G15-i7-11370H/dp/B0CD2FX59R/ref=sr_1_634
ASUS,Laptop17,15.6 Inches,1920 x 1080 pixels,core_i5,4.5 GHz,32 GB,1 TB,Nvdia,Dedicated,Windows 11 Home,7 pounds,Gray,,,$999.00 ,https://www.amazon.com/ASUS-Display-GeForce-i5-11400H-Windows/dp/B0CK5HHCKR/ref=sr_1_636
Asus,Asus ROG Zephyrus M16 Gaming Laptop,16 Inches,1920x1200,core_i7,3.5 GHz,16 GB,1 TB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11,4.41 pounds,Black,,,"$1,399.00 ",https://www.amazon.com/ROG-Zephyrus-M16-Generation-Thunderbolt/dp/B0CBKBHFXW/ref=sr_1_984
ASUS,ZenBook Duo,14 Inches,1920 x 1080 pixels,core_i7,4.7 GHz,8 GB,512 GB,Intel Iris Xe Graphics,Integrated,Windows 10 Home,3.46 pounds,Blue,92 ratings,4.6,"$1,149.99 ",https://www.amazon.com/ASUS-i7-1165G7-Innovative-ScreenPad-UX482EA-DS71T/dp/B08QV5HGHT/ref=sr_1_960
ASUS,TUF FX505DT,15.6 Inches,1920 x 1080 pixels,ryzen_5_3550h,3.7 GHz,8 GB,256 GB,NVIDIA GeForce GTX 1650,Dedicated,Windows 10 Home,4.85 pounds,Black,42 ratings,4.2,$629.88 ,https://www.amazon.com/FX505DT-R5-3550H-Processor-GeForce-Graphics/dp/B07ZTRMB9V/ref=sr_1_1008
ASUS,ASUS TUF Dash,15.6 Inches,1920 x 1080 pixels,core_i7,2.3 GHz,64 GB,1 TB,NVIDIA GeForce RTX 3070,Dedicated,Windows 11 Home,4.41 pounds,Black,,,"$1,599.99 ",https://www.amazon.com/ASUS-TUF-Dash-i7-12650H-Bluetooth/dp/B0BTBCYYLQ/ref=sr_1_888
ASUS,Vivobook,11.6 Inches,1366x768,celeron_n,1.1 GHz,4 GB,32 GB,Intel UHD Graphics 605,Integrated,Windows 10 S,2.65 pounds,,98 ratings,4,$245.00 ,https://www.amazon.com/Vivobook-Lightweight-Computer-802-11AC-Bluetooth/dp/B01KR1BYCY/ref=sr_1_936
ASUS,Vivobook 15X,15.6 Inches,1920 x 1080 pixels,ryzen_5,4.3 GHz,8 GB,512 GB,,Integrated,Windows 11 Home,5.46 pounds,Indie Black,8 ratings,4.5,$599.99 ,https://www.amazon.com/ASUS-Vivobook-Display-RyzenTM-S3504YA-DS51/dp/B0C27Z6WFC/ref=sr_1_632
ASUS,ASUS VivoBook,17.3 Inches,1600 x 900 pixels,amd_ryzen_7,2.3 GHz,12 GB,512 GB,,Integrated,"Windows 7, Windows 10",5 pounds,Transparent Silver,123 ratings,4.2,$655.03 ,https://www.amazon.com/VivoBook-17-3-Laptop-Transparent-X712DA-BR7N6SKU/dp/B087ZNP8FL/ref=sr_1_864
ASUS,ASUS TUF Gaming Laptop,15.6 Inches,1920 x 1080 pixels,core_i7,4.7 GHz,16 GB,1 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Home,4.85 pounds,Mecha Grey,103 ratings,4.1,"$1,299.99 ",https://www.amazon.com/ASUS-TUF-Gaming-Laptop-i7-12700H/dp/B0CFQK2L95/ref=sr_1_840
Asus,Asus ROG,14 Inches,1920 x 1080 pixels,ryzen_7,4.4 GHz,40 GB,64 GB,NVIDIA GeForce RTX 3060,Dedicated,Windows 11,3.53 pounds,40GB RAM|2TB PCIe SSD,280 ratings,4.5,"$1,269.90 ",https://www.amazon.com/Zephyrus-GeForce-Marvels-Spider-Man-Remastered/dp/B0BBLCJ33X/ref=sr_1_912
ASUS,,15.6 Inches,1920 x 1080 pixels,core_i7,2.3 GHz,64 GB,2 TB,NVIDIA GeForce RTX 3070,Dedicated,Windows 11 Pro,4.41 pounds,Black,3 ratings,5,"$1,649.00 ",https://www.amazon.com/ASUS-TUF-Gaming-i7-12650H-Processor/dp/B0C9LS5HN1/ref=sr_1_839
ASUS,ASUS ZenBook 14,14 Inches,2560 x 1080 pixels,ryzen_9,4.6 GHz,16 GB,1 TB,AMD Radeon Vega 7,Radeon Vega 7,Windows 11 Pro,2.87 pounds,Pine Grey,79 ratings,4.2,"$1,099.99 ",https://www.amazon.com/ASUS-Ultra-Slim-Graphics-NumberPad-UM425QA-XH99/dp/B09MMW3296/ref=sr_1_911
ASUS,TUF,15.6 Inches,1920x1080,core_i7,2.3 GHz,16 GB,2 TB,NVIDIA GeForce RTX 4070 8GB GDDR6,Dedicated,Windows 11 Pro,4.84 pounds,,3 ratings,3.5,"$1,479.00 ",https://www.amazon.com/ASUS-F15-Computer-i7-12700H-Bluetooth5-2/dp/B0CGDJ7MYF/ref=sr_1_909
ASUS,ASUS VivoBook,17.3 Inches,1600x900,apple_ci5,1 GHz,12 GB,1 TB,Intel HD Graphics 5000,"Intel HD Graphics 5000, Integrated",Windows 11,5.07 pounds,Silver,26 ratings,4,$425.95 ,https://www.amazon.com/ASUS-Vivobook-Business-i5-1035G1-Accessories/dp/B09SZ6BGD7/ref=sr_1_908
ASUS,ASUS TUF Gaming Laptop,15.6 Inches,1920 x 1080 pixels,core_i7,4.7 GHz,64 GB,2 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11 Home,4.85 pounds,Mecha Grey,2 ratings,5,"$1,589.00 ",https://www.amazon.com/ASUS-TUF-Gaming-Laptop-i7-12700H/dp/B0CKPF3C2M/ref=sr_1_910
ASUS,Vivobook Pro 15 OLED,15.6 Inches,2560 x 1600 pixels,amd_ryzen_7,4.7 GHz,16 GB,512 GB,NVIDIA GeForce RTX 3050,Dedicated,Windows 11 Home,3.97 pounds,Blue,70 ratings,4.7,$585.00 ,https://www.amazon.com/ASUS-Vivobook-Display-GeForce-M6500RC-DB71/dp/B0B9J4J5DH/ref=sr_1_905
ASUS,Chromebook Vibe,15.6 Inches,1920x1080,core_i5,2.4 GHz,8 GB,2 TB,Intel Iris Xe Graphics,Integrated,Chrome OS,6 pounds,,1 rating,5,$649.00 ,https://www.amazon.com/Chromebook-CX55-Flip-Touchscreen-Quad-Core/dp/B0BVVB77FL/ref=sr_1_904
ASUS,Vivobook,11.6 Inches,1366x768,celeron_n,1.1 GHz,4 GB,32 GB,Intel UHD Graphics 605,Integrated,Windows 10 S,2.65 pounds,,98 ratings,4,$245.00 ,https://www.amazon.com/Vivobook-Lightweight-Computer-802-11AC-Bluetooth/dp/B01KR1BYCY/ref=sr_1_903
ASUS,ZenBook 13 UX334FLC,13.3 Inches,1920 x 1080 pixels,core_i7_10510u,4.9 GHz,16 GB,512 GB,NVIDIA GeForce MX250,Dedicated,Windows 10 Pro,2.8 pounds,Royal Blue,378 ratings,4.3,$799.99 ,https://www.amazon.com/Ultra-Slim-NanoEdge-i7-10510U-Innovative-Screenpad/dp/B07Y5WGXKK/ref=sr_1_902
ASUS,ASUS Chromebook,14 Inches,1920x1080,intel_core_m,3.4 GHz,8 GB,128 GB,Intel HD Graphics 5000,Integrated,Chrome OS,3.09 pounds,Silver,6 ratings,4.1,$269.99 ,https://www.amazon.com/ASUS-Chromebook-Touchscreen-Celeron-Graphics/dp/B0BR56MKJV/ref=sr_1_906
ASUS,ASUS Vivobook 17X,17.3 Inches,1920 x 1080 pixels,core_i9,5.4 GHz,16 GB,,Intel Iris,Integrated,Windows 11 Home,4.63 pounds,Transparent Silver,,,$999.99 ,https://www.amazon.com/ASUS-Vivobook-i9-13900H-Transparent-K3704VA-DH96-S/dp/B0CKVDPH4C/ref=sr_1_900
ASUS,Vivobook 14,14 Inches,1366 x 768 pixels,amd_r_series,2.6 GHz,8 GB,256 GB,AMD Radeon Graphics,Integrated,Windows 11 Home,3.4 pounds,,,,$373.20 ,https://www.amazon.com/ASUS-Vivobook-Business-Bluetooth-Refurbished/dp/B0C4MLWYH3/ref=sr_1_899
ASUS,Vivobook S 15,15.6 Inches,1920 x 1080 pixels,ryzen_9,2.7 GHz,40 GB,4 TB,AMD Radeon Graphics,Integrated,Windows 11 Pro,3.97 pounds,Indie Black,,,"$1,618.99 ",https://www.amazon.com/ASUS-Vivobook-Graphics-HDMI2-1-Fingerprint/dp/B0CF96ZSY8/ref=sr_1_898
Asus,ASUS ROG Strix G16 Gaming Laptop,16 Inches,1920x1200,core_i7_family,3.1 GHz,64 GB,2 TB,NVIDIA GeForce RTX 4060,Dedicated,Windows 11,5.58 pounds,Eclipse Gray,,,"$1,799.00 ",https://www.amazon.com/i7-13650HX-14-Core-GeForce-Thunderbolt-Backlit/dp/B0CB65W119/ref=sr_1_896
ASUS,ROG Strix Scar 15,15.6 Inches,2560 x 1440 pixels,ryzen_9,4.6 GHz,32 GB,1 TB,NVIDIA GeForce RTX 3080,GeForce RTX 3080,Windows 10 Pro,5.51 pounds,Black,129 ratings,4.1,"$2,499.99 ",https://www.amazon.com/ASUS-GeForce-Opti-Mechanical-Keyboard-G533QS-XS98Q/dp/B08SJT94PW/ref=sr_1_894
ASUS,,15.6 Inches,1920 x 1080 pixels,core_i5,2.4 GHz,8 GB,512 GB,NVIDIA GeForce GTX 1650,Dedicated,Windows 10 Home,4.85 pounds,,235 ratings,4.5,$749.99 ,https://www.amazon.com/ASUS-IPS-Type-i5-9300H-GeForce-FX505GT-US52/dp/B086QZPGKZ/ref=sr_1_895
ASUS,ASUS VivoBook 15,15.6 Inches,1920 x 1080 pixels,apple_ci7,4.7 GHz,16 GB,512 GB,NVIDIA GeForce MX350,GeForce MX350,Windows 10 Home,3.97 pounds,Indie Black,39 ratings,4.3,"$1,039.90 ",https://www.amazon.com/ASUS-VivoBook-i7-1165G7-Fingerprint-K513EQ-PB79/dp/B09F2VJGHJ/ref=sr_1_897
ASUS,ExpertBook B5,16 Inches,1920 x 1080 pixels,core_i7,4.7 GHz,16 GB,1 TB,Intel CoreTM i7-1260P,Integrated,Windows 11 Pro,1 pounds,Star Black,1 rating,5,"$2,083.47 ",https://www.amazon.com/ASUS-ExpertBook-Convertible-Essentials-B5602FBN-XVE75T/dp/B0BY3W1LKT/ref=sr_1_893
ASUS,ExpertBook,14 Inches,1920 x 1080 pixels,core_i7_10510u,4.9 GHz,16 GB,512 GB,Intel UHD Graphics 620,Integrated,Windows 10 Pro,2.2 pounds,Black,71 ratings,4.2,"$1,279.00 ",https://www.amazon.com/ASUS-Business-Laptop-i7-10510U-Processor-Hrs-Battery-B9450FA-XS74/dp/B0854CVJWF/ref=sr_1_891
ASUS,Chromebook Vibe CX34 Flip,14 Inches,1920 x 1200 pixels,core_i5,4.4 GHz,8 GB,256 GB,NVIDIA GeForce,Integrated,Chrome OS,6.03 pounds,Pearl White,10 ratings,4.2,$804.99 ,https://www.amazon.com/ASUS-Chromebook-1920x1200-Processor-CX3401FBA-DH586T-S/dp/B0BQX4WPFX/ref=sr_1_892
Asus,14 VivoBook,14 Inches,1920 x 1080 pixels,core_i3_1005g1,4.1 GHz,20 GB,1 TB,1,Integrated,Windows 10,3.42 pounds,Gray,2 ratings,5,$479.99 ,https://www.amazon.com/asus-VivoBook-14-i3-1115G4-hdmFingerprint/dp/B0CGP6QTGC/ref=sr_1_837
ASUS,Go 14,14 Inches,1366 x 768 pixels,celeron_n4000,1.1 GHz,4 GB,256 GB,Intel UHD Graphics,Integrated,Windows 11 Home,3.3 pounds,4GB RAM/64GB eMMC+256GB SSD,,,$250.00 ,https://www.amazon.com/ASUS-VivoBook-Celeron-NumberPad-Renewed/dp/B0CKY86JDP/ref=sr_1_836
ASUS,ASUS ROG Zephyrus G14,14 Inches,1920 x 1080 pixels,amd_ryzen_7_5800h,2.8 GHz,40 GB,2 TB,AMD Radeon Vega 8,Dedicated,Windows 10 Home,3.63 pounds,R7-5800HS/RTX 3060/40GB 2TB,256 ratings,4.2,"$1,240.99 ",https://www.amazon.com/Asus-2022-Newest-Zephyrus-Moonlight/dp/B0B82DVQXY/ref=sr_1_889
ASUS,FX517ZR,15.6 Inches,1920 x 1080 pixels,core_i7_family,2.3 GHz,32 GB,2 TB,Nvidia GeForce RTX 3070 8GB,Dedicated,Windows 11 Home,6 pounds,Off Black,2 ratings,5,"$1,779.99 ",https://www.amazon.com/ASUS-10-Core-i7-12650H-GeForce-Thunderbolt4/dp/B0C9XKJ81V/ref=sr_1_890
ASUS,Vivobook X1400EA,14 Inches,1366 x 768,core_i3,3 GHz,24 GB,256 GB,Intel UHD Graphics 770,Integrated,Windows 11 Home,3.53 pounds,Silver,,,$367.99 ,https://www.amazon.com/ASUS-Vivobook-X1400EA-i3-1115G4-Graphics/dp/B0CKXRK9YC/ref=sr_1_838
ASUS,VivoBook S15,15.6 Inches,1920 x 1080 pixels,intel_core_i5_1135g7,4.2 GHz,8 GB,512 GB,Intel Iris Xe Graphics,,Windows 11,3.97 pounds,Indie Black,4 ratings,4.7,$626.94 ,https://www.amazon.com/ASUS-VivoBook-i5-1135G7-Noise-Cancellation-S533EA-DH51/dp/B0B8ZS43FC/ref=sr_1_834
Asus,ASUS TUF,15.6 Inches,1920 x 1080 pixels,apple_ci5,4.4 GHz,32 GB,2 TB,AMD,Dedicated,Wındows 11 Home,,Black,1 rating,3,"$1,129.00 ",https://www.amazon.com/Asus-Display-i5-12450H-Backlit-Keyboard/dp/B0CC26XHZY/ref=sr_1_835
ASUS,,14 Inches,1920 x 1080 pixels,ryzen_7,3 GHz,40 GB,2 TB,NVIDIA GeForce RTX 3060 6GB GDDR6 Graphics,Dedicated,Windows 11 Pro,3.53 pounds,White,,,"$1,349.00 ",https://www.amazon.com/ASUS-ROG-Zephyrus-7-5800HS-Graphics/dp/B0CC47Z9PL/ref=sr_1_832
ASUS,Chromebook C425,14 Inches,,Core_m,,8 GB,64 GB,,Integrated,Chrome OS,,,20 ratings,3.7,$264.99 ,https://www.amazon.com/Chromebook-Clamshell-NanoEdge-Processor-C425TA-DH384/dp/B07YQF47P7/ref=sr_1_831
ASUS,Asus Vivobook e12 Laptop 11,11.6 Inches,1366 x 768 pixels,celeron_n,1.1 GHz,4 GB,64 GB,Intel HD Graphics 500,Integrated,Windows 10 Pro,2.1 pounds,Grey,,,$259.00 ,https://www.amazon.com/ASUS-VivoBook-E12-Business-Office365/dp/B0CB12LHPB/ref=sr_1_830
