brand,model,screen_size,screen_resolution,cpu,cpu_speed,ram,memory,gpu,graphics_card_description,OpSys,weight,color,No_reviews,ratings,price,link_item
Apple,computer,13.3 Inches,2560 x 1600 pixels,Core i7,3.4 GHz,16 GB,1 TB,Intel HD Graphics 6100,dedicated,Mac OS,3.5 Pounds,Silver,163 ratings,3.9,$629.00 ,https://www.amazon.com/Apple-MacBook-13-3-Inch-dual-core-processor/dp/B07J2Q4N2G/ref=sr_1_89
Apple,A1534,12 Inches,2304 x 1440,Core M-5Y31,1.1 GHz,8 GB,256 GB,Intel HD Graphics 5300,Integrated,macOS 10.12 Sierra,2 Pounds,Silver,4 ratings,4.2,$329.77 ,https://www.amazon.com/Apple-MacBook-MF855LL-12-Inch-Refurbished/dp/B073W1Q3DV/ref=sr_1_88
Apple,MF841LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,2.9 GHz,8 GB,512 GB,Intel Iris Graphics 6100,Integrated,OS X 10.10 Yosemite,3.5 Pounds,Silver,395 ratings,4.1,$495.00 ,https://www.amazon.com/Apple-MacBook-MF841LL-13-3-Inch-Refurbished/dp/B01AO1T44W/ref=sr_1_87
Apple,MacBook Pro,14.2 Inches,3024 x 1964 pixels,Apple M2 Pro,3.1 GHz,16 GB,1 TB,Apple M2 Pro,Integrated,Mac OS,1.6 Kilograms,Space Gray,19 ratings,4.8,"$2,032.99 ",https://www.amazon.com/Apple-MacBook-14-inch-Storage-English/dp/B0C2WDPGTR/ref=sr_1_86
Apple,Apple MD224LL/A,11.6 Inches,1366 x 768 pixels,Core i5,1.3 GHz,4 GB,128 GB,Intel HD Graphics 4000,Integrated,macOS 10.14 Mojave,2.38 Pounds,,22 ratings,3.9,$199.99 ,https://www.amazon.com/Apple-MD224LL-11-6-Inch-Dual-Core-Bluetooth/dp/B01LPP8WTY/ref=sr_1_85
Apple,MD711LLA-PB-2RC,11.6 Inches,1366 x 768 pixels,Core i5,1.3 GHz,4 GB,128 GB,Intel HD Graphics 5000,Integrated,Mac OS,2.5 Grams,,53 ratings,3.7,$250.00 ,https://www.amazon.com/Apple-MD711LL-11-6-Inch-Dual-Core-Bluetooth/dp/B01L5PBYQC/ref=sr_1_84
Apple,MPXQ2LL/A,13.3 Inches,2560 x 1600 pixels,Core i7,,8 GB,512 GB,Intel Iris Plus Graphics 640,Integrated,Mac OS,,Space Grey,21 ratings,3.4,$499.99 ,https://www.amazon.com/Apple-MacBook-13-3in-MPXQ2LL-Mid-2017/dp/B08XW6ZP3J/ref=sr_1_83
Apple,ME664LL/A-cr,15.4 Inches,2880x1800,Core i7,2.4 GHz,8 GB,256 GB,NVIDIA GeForce GT 650M,Dedicated,OS X 10.8 Mountain Lion,4.5 Pounds,Silver,101 ratings,3.8,$348.99 ,https://www.amazon.com/Apple-MacBook-ME664LL-15-4-Inch-Display/dp/B078WGK955/ref=sr_1_82
Apple,MV902LL/A,15.6 Inches,2560 x 1600 pixels,Intel Core i9,,32 GB,512 GB,,Integrated,macOS 11 Big Sur,,Space Gray,,,$719.97 ,https://www.amazon.com/Apple-MacBook-15-inch-Storage-Renewed/dp/B0BDP8XFFL/ref=sr_1_81
Apple,MD711LL/B,11.6 Inches,1366 x 768 pixels,Core i5-4260U,1.4 GHz,4 GB,128 GB,Intel HD Graphics 5000,Integrated,OS X 10.9 Mavericks,2.38 Pounds,Silver,467 ratings,4.1,$255.00 ,https://www.amazon.com/Apple-MD711LL-11-6-Inch-Mavericks-Refurbished/dp/B01M0566PR/ref=sr_1_80
Apple,MacBook Pro,14.2-inch,3024x1964,Apple M2 Pro,depend,Apple M2 Pro Chip,1TB,Apple 16-core GPU or Apple 19-core GPU or Apple 30-core GPU,Integrated,mac_os,"(M2 Pro): 3.5 pounds (1.60 kg), (M2 Max): 3.6 pounds (1.63 kg)",Space Gray,501 ratings,4.7,,https://www.amazon.com/Apple-MacBook-Laptop-12%E2%80%91core-19%E2%80%91core/dp/B0BSHDT7F5/ref=sr_1_79
Apple,MF840LL/A,13.3 Inches,2560 x 1600,Core i5,2.7 GHz,8 GB,256 GB,Intel Iris Graphics 6100,Integrated,Mac OS,3.48 Pounds,Silver,404 ratings,4.5,$285.00 ,https://www.amazon.com/Apple-MF840LL-13-3-Inch-dual-core-processor/dp/B00UGBTQ7Q/ref=sr_1_78
Apple,ME294LL/A-cr,15.4 Inches,2880x1800,Core i7 Family,2.3 GHz,16 GB,512 GB,NVIDIA GeForce GT 750M,Dedicated,Mac OS,2.2 Pounds,Silver,64 ratings,4,$395.00 ,https://www.amazon.com/Apple-MacBook-ME294LL-15-4-Inch-Refurbished/dp/B079C8TPRX/ref=sr_1_77
Apple,Macbook Pro,15.4 Inches,2560 x 1600 pixels,Intel Core i9,,16 GB,1 TB,intel,Integrated,macOS 10.14 Mojave,,Silver,,,$869.00 ,https://www.amazon.com/Apple-MacBook-15-inch-English-Renewed/dp/B0CC339CGZ/ref=sr_1_75
Apple,"MacBook Pro 13"" - MGX82LL/A",13.3 Inches,2560 x 1600 pixels,Core i5,2.6 GHz,8 GB,256 GB,Intel Iris,Integrated,,1.56 Kilograms,Silver,356 ratings,4.1,$369.00 ,https://www.amazon.com/Apple-MacBook-13-3-Inch-MGX82LL-Refurbished/dp/B07C65293B/ref=sr_1_74
Apple,MacBook Pro,16.2-inch,3456x2234,Apple M1 Pro,depend,Apple M1 Pro Chip,1 TB,Apple 16-core GPU,Integrated,mac_os,4.7 pounds (2.1 kg),Silver,"1,525 ratings",4.7,"$2,540.38 ",https://www.amazon.com/Apple-MacBook-16-inch-10%E2%80%91core-16%E2%80%91core/dp/B09JQML3NL/ref=sr_1_73
Apple,MWTL2LL/A,13 Inches,2560 x 1600 pixels,I3-1000ng4,1.1 GHz,8 GB,512 GB,,Integrated,Os Catalina,,Gold,,,$569.00 ,https://www.amazon.com/Apple-Early-MacBook-Intel-Renewed/dp/B0BCX62795/ref=sr_1_119
Apple,MPTR2LL/A,15.4 Inches,2560 x 1600 pixels,Core i7,2.8 GHz,16 GB,256 GB,Intel HD Graphics 630,Integrated,Mac OS,4.02 Pounds,Space Gray,40 ratings,3.7,$599.99 ,https://www.amazon.com/Apple-MacBook-2-8GHz-Intel-Renewed/dp/B07K1KNH29/ref=sr_1_117
Apple,MacBook Air,13.3-inch,resolutionx227,Apple M1 chip;,3.49 GHz,8 GB,512 GB,Up to Apple 8-core GPU,Integrated,mac_os,2.8 pounds (1.25 kg),Gold,"3,586 ratings",4.8, ,https://www.amazon.com/Apple-MacBook-13-inch-512GB-Storage/dp/B08N5M9XBS/ref=sr_1_115
Apple,MacBook Air,13.6-inch,resolutionx224,Apple M2 chip;,3.49 GHz,8 GB,256 GB,Apple 8-core GPU,Integrated,mac_os,2.7 pounds (1.24 kg),Starlight,"2,314 ratings",4.8,,https://www.amazon.com/2022-Apple-MacBook-Laptop-chip/dp/B0B3C7MJX3/ref=sr_1_114
Apple,MGN63LL/A,13.3 Inches,2560 x 1600 pixels,Unknown,,16 GB,256 GB,7-core GPU,Integrated,Mac OS,,Space Gray,21 ratings,4.8,$824.92 ,https://www.amazon.com/Apple-MacBook-256GB-Space-Renewed/dp/B09RQ8T428/ref=sr_1_113
Apple,MC965LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,1.8 GHz,4 GB,128 GB,Intel HD Graphics 520,Integrated,Mac OS,3 Pounds,,172 ratings,3.8,$295.00 ,https://www.amazon.com/Apple-MacBook-MC965LL-13-3-Inch-Laptop/dp/B07BLKKDGV/ref=sr_1_112
Apple,MVVJ2LL/A CR,16 Inches,2560 x 1600 pixels,Core i7,2.6 GHz,16 GB,512 GB,Intel UHD Graphics 630,Integrated,Mac OS X 10.0 Cheetah,4.3 Pounds,Silver,110 ratings,4.2,$784.97 ,https://www.amazon.com/Apple-MacBook-16-Inch-Storage-2-6GHz/dp/B08CZT64VP/ref=sr_1_111
Apple,MacBook Pro,13.3 Inches,2560 x 1600 pixels,Core i7-5557U,,16 GB,128 GB,Intel Iris Graphics 6100,Integrated,Mac OS,3.5 Pounds,,5 ratings,3.2,$395.00 ,https://www.amazon.com/Apple-MacBook-Retina-MF843LL-Renewed/dp/B07WTRX4N3/ref=sr_1_110
Apple,A1707,15.4 Inches,2560 x 1600 pixels,Core i7,2.9 GHz,16 GB,512 GB,Intel,Integrated,Mac OS,4.02 Pounds,Space Gray,46 ratings,3.9,$660.00 ,https://www.amazon.com/Apple-MacBook-Retina-MPTR2LL-Renewed/dp/B082WNN9WG/ref=sr_1_109
Apple,MacBook Air,11.6 Inches,1366x768,Core i5,1.4 GHz,4 GB,128 GB,Intel HD Graphics 5000,Integrated,Chrome OS,2.38 Pounds,,8 ratings,4.1,$209.99 ,https://www.amazon.com/Apple-Widescreen-Dual-Core-802-11ac-Refurbished/dp/B07FF9NR6N/ref=sr_1_108
Apple,MWTJ2LL/A,13.3 Inches,2560 x 1600 pixels,Intel Core i5,1.1 GHz,8 GB,256 GB,Intel Iris Plus,Integrated,Mac OS,5 Pounds,Gold,26 ratings,4,$610.61 ,https://www.amazon.com/Apple-Macbook-13-3in-MWTJ2LL-Early/dp/B08W1TL54C/ref=sr_1_107
Apple,MD232LL/A,13.3 Inches,,,1.8 GHz,4 GB,4 GB,Intel HD Graphics 4000,Integrated,macOS 10.12 Sierra,,,20 ratings,4,$230.00 ,https://www.amazon.com/Apple-MacBook-MD231LL-13-3-Inch-Refurbished/dp/B0154T9UX4/ref=sr_1_106
Apple,MLH32LL/A,15 Inches,2560 x 1600 pixels,Intel Core i7,2.6 GHz,16 GB,256 GB,AMD Radeon Pro 450,Dedicated,Mac OS,,,1 rating,5,$700.00 ,https://www.amazon.com/Apple-MacBook-Retina-2-6GHz-MLH32LL/dp/B098BQ4CR6/ref=sr_1_105
Apple,MacBook Pro,13.3 Inches,2560 x 1600 pixels,Unknown,,4 GB,128 GB,Intel HD Graphics 4000,Integrated,Chrome OS,4.5 Pounds,,26 ratings,4,$228.86 ,https://www.amazon.com/Apple-MacBook-MD101LL-i5-3210M-Refurbished/dp/B07J5YBH93/ref=sr_1_104
Apple,MR942LL/A,15,2560 x 1600 pixels,Core i9,,16 GB,1 TB,"AMD Radeon Pro 560X, Intel UHD Graphics 630",Integrated,macOS 10.15 Catalina,2.96 Pounds,,2 ratings,1,$706.67 ,https://www.amazon.com/Apple-MacBook-2-9GHz-Storage-Renewed/dp/B0BDJ2H7W5/ref=sr_1_103
Apple,MK183LL/A,16 Inches,3456 x 2234,Apple M1 Pro,3.1 GHz,16 GB,512 GB,M1 Pro,Integrated,Mac OS,8.44 Pounds,Space Gray,341 ratings,4.6,"$1,321.00 ",https://www.amazon.com/Apple-MacBook-16-inch-512GB-Renewed/dp/B09P43P66P/ref=sr_1_102
Apple,A1465,11.6 Inches,1366 x 768 pixels,Core i7,2.2 GHz,8 GB,256 GB,Intel,Integrated,Mac OS,2.4 Pounds,Silver,53 ratings,4.1,$544.00 ,https://www.amazon.com/Apple-MacBook-11-6-Inch-MD845-BTO-Renewed/dp/B075FJZS2H/ref=sr_1_101
Apple,MKGQ3LL/A,14.2 Inches,3024 x 1964,Apple M1 Pro,3.2 GHz,16 GB,1 TB,M1 Pro,Integrated,Mac OS,1.6 Kilograms,Space Gray,355 ratings,4.4,"$1,388.69 ",https://www.amazon.com/Late-Apple-MacBook-Space-Renewed/dp/B09TG83NHW/ref=sr_1_100
Apple,MacBook Air,13 Inches,1440p,Core i5,1.8 GHz,8 GB,128 GB,Intel HD Graphics 6000,Integrated,Mac OS,2.96 Pounds,Silver,105 ratings,4,$284.61 ,https://www.amazon.com/Apple-MacBook-Newest-Version-Refurbished/dp/B07HY9H8VB/ref=sr_1_99
Apple,MacBook Air,13 Inches,2560 x 1600 pixels,Core i5,1.6 GHz,8 GB,512 GB,,Integrated,Mac OS,,Silver,145 ratings,4.1,$360.00 ,https://www.amazon.com/Apple-MacBook-Air-MJVE2LL-13-inch/dp/B07V494PRJ/ref=sr_1_98
Apple,MacBook,12 Inches,2304 x 1440,Intel Core i5,1.2 GHz,8 GB,512 GB,Intel HD Graphics,Integrated,Chrome OS,3.25 Pounds,Gold,10 ratings,3.8,$769.95 ,https://www.amazon.com/Apple-MacBook-MK4N2LL-12-Inch-Refurbished/dp/B07JMF8W89/ref=sr_1_97
Apple,MacBook Air,13.3 Inches,1440 x 900 pixels,Core i7,1.7 GHz,8 GB,500 GB,Intel HD Graphics 520,Integrated,macOS 10.14 Mojave,3 Pounds,"13"" 1.7GHz / 8GB / 500GB Solid State Drive",80 ratings,4.3,$399.00 ,https://www.amazon.com/Apple-MacBook-MF068LL-Laptop-Refurbished/dp/B07F18DT1M/ref=sr_1_143
Apple,A2179,13.3 Inches,2560 x 1600 pixels,Core i3,1.1 GHz,8 GB,256 GB,Intel Iris Plus,Integrated,macOS 10.15 Catalina,,Space Gray,3 ratings,4.5,$539.00 ,https://www.amazon.com/Apple-MacBook-Early-2020-13-3/dp/B091D1ZLJ7/ref=sr_1_142
Apple,MVVM2LL/A,16,2560 x 1600 pixels,MVVM2LL/A,2,64 GB,1 TB,Intel UHD Graphics 630,Integrated,Mac OS,,,2 ratings,5,"$1,600.00 ",https://www.amazon.com/Apple-MacBook-2-3GHz-16-inch-Storage/dp/B0B6GR2QH2/ref=sr_1_141
Apple,MacBook Pro,13.3 Inches,,Core i5,3.1 GHz,16 GB,256 GB,Intel Iris Plus Graphics 650,Integrated,Mac OS,,Silver,20 ratings,3.9,$899.00 ,https://www.amazon.com/Apple-MacBook-MPXV2LL-Core-i5-Renewed/dp/B07VD8ZFJ7/ref=sr_1_138
Apple,MF839LL/A,13.3 Inches,2560 x 1600 pixels,Intel Core i5,2.7 GHz,8 GB,256 GB,Intel Iris Graphics 6100,Integrated,macOS 10.12 Sierra,,Silver,3 ratings,2.2,$285.00 ,https://www.amazon.com/Apple-MacBook-2-7GHz-13-3-inch-Storage/dp/B09BK3YPJB/ref=sr_1_137
Apple,MGXC2LLA,15.4 Inches,2560 x 1600 pixels,Core i7,,16 GB,256 GB,NVIDIA GeForce GT 750M,Dedicated,Mac OS,,Silver,20 ratings,3.2,$455.00 ,https://www.amazon.com/Apple-MacBook-Computer-Display-MGXC2LL/dp/B07GVPHBWN/ref=sr_1_136
Apple,ME864LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,2.4 GHz,4 GB,128 GB,Intel Iris Graphics,Integrated,OS X 10.11 El Capitan,1.57 Kilograms,Silver,164 ratings,4,$299.00 ,https://www.amazon.com/Apple-MacBook-ME864LL-13-3-Inch-Refurbished/dp/B0161ZDL6M/ref=sr_1_134
Apple,A1466,13.3 Inches,1440 x 900 pixels,Core i7,2.2 GHz,8 GB,512 GB,Intel HD Graphics 6000,Integrated,macOS 10.14 Mojave,1.56 Kilograms,,99 ratings,4,$365.00 ,https://www.amazon.com/Apple-MacBook-2-2GHz-Z0UU1LL-Refurbished/dp/B07F5LBXDB/ref=sr_1_132
Apple,MPXV2LL/A,13 Inches,2560 x 1600 pixels,Core i5,3.1 GHz,16 GB,512 GB,Intel Iris Plus Graphics 660,Integrated,Mac OS,2.2 Pounds,Space Gray,60 ratings,3.9,$628.65 ,https://www.amazon.com/Apple-MacBook-MPXV2LL-Retina-Renewed/dp/B07VB5DKDV/ref=sr_1_131
Apple,Mvvl2ll/a,16 Inches,1280 x 800 pixels,Core i7,2.6 GHz,32 GB,512 GB,Intel UHD Graphics 630,Integrated,macOS 10.15 Catalina,,Space Gray,3 ratings,3.6,$712.79 ,https://www.amazon.com/Apple-MacBook-2-6GHz-Intel-Renewed/dp/B09VVCCNZP/ref=sr_1_130
Apple,MPXQ2LL/A,13.3 Inches,2560 x 1600 pixels,Core i5,2.3 GHz,16 GB,512 GB,Intel Iris Plus Graphics 640,Integrated,macOS 10.14 Mojave,,Silver,2 ratings,5,$427.47 ,https://www.amazon.com/Apple-MacBook-MPXQ2LL-Mid-2017-13-3-inch/dp/B08WHKSTWT/ref=sr_1_129
Apple,MJLT2LL/A,15.4 Inches,2560 x 1600 pixels,Core i7,2.5 GHz,16 GB,512 GB,AMD Radeon R9 M370X,Dedicated,Mac OS,2.04 Kilograms,,11 ratings,3.2,$482.48 ,https://www.amazon.com/Apple-MacBook-i7-4870HQ-Silver-Refurbished/dp/B07YDGJ729/ref=sr_1_128
Apple,"A1398, ME874LL/A - MacBookPro11,3",15 Inches,2880X1800,Core i7,2.6 GHz,16 GB,512 GB,Intel Iris Pro,Dedicated,Mac OS,2.2 Pounds,Aluminum,31 ratings,3.5,$449.99 ,https://www.amazon.com/Apple-MacBook-ME874LL-Display-Refurbished/dp/B0765D25R7/ref=sr_1_127
Apple,MV932LL/A,15,2560 x 1600 pixels,Core i9,2.3 GHz,32 GB,512 GB,AMD Radeon Pro 560X,Integrated,macOS Big Sur,,,,,$769.97 ,https://www.amazon.com/Apple-MacBook-Laptop-English-Renewed/dp/B0C7XT2ZD5/ref=sr_1_126
Apple,MWTJ2LL/A,13.3 Inches,2560 x 1600 pixels,Core i3,1.1 GHz,8 GB,128 GB,Intel Iris Plus,Integrated,Catalina,,Space Gray,63 ratings,4.2,$482.00 ,https://www.amazon.com/Apple-MacBook-1-1GHz-13-inch-Storage/dp/B09BK21GFW/ref=sr_1_124
Apple,MGNE3LL/A,13.3 Inches,2048x1536,Apple M1,3.2 GHz,8 GB,1 TB,8-Core GPU,Integrated,macOS 10.12 Sierra,,Silver,,,$838.00 ,https://www.amazon.com/Apple-MacBook-13-inch-Storage-English/dp/B0CF6DG41L/ref=sr_1_123
Apple,MV902LL/A,15 Inches,2560 x 1600 pixels,Core i9,2.5,32 GB,,AMD Radeon Pro 555X,Dedicated,macOS 11 Big Sur,,,,,$839.97 ,https://www.amazon.com/Apple-MacBook-2-4GHz-15-inch-Renewed/dp/B0BDN1CSLP/ref=sr_1_122
Apple,MJY42LL/A,12 Inches,2304 x 1440,Intel Core i3,1.2 GHz,8 GB,512 GB,Intel HD Graphics 5300,Integrated,Mac OS,2 Pounds,Space Gray,292 ratings,4,$625.00 ,https://www.amazon.com/Apple-MacBook-MJY42LL-12-Inch-Display/dp/B00VSB16BW/ref=sr_1_121
Apple,Apple,11.6 Inches,1366 x 768 pixels,,2.7GHz,4 GB,128 GB,Intel HD Graphics,Integrated,Mac OS,2.5 Pounds,Silver,128 ratings,4,$270.00 ,https://www.amazon.com/Apple-11-6-Inch-Dual-Core-Bluetooth-Refurbished/dp/B07D7H5WFP/ref=sr_1_166
Apple,MPXX2LL/A-cr,13.3 Inches,2560 x 1600 pixels,Core i5,,8 GB,,Intel Iris Plus Graphics 650,Integrated,Mac OS,,Silver,34 ratings,4.4,$598.99 ,https://www.amazon.com/Apple-MacBook-Retina-MPXX2LL-Refurbished/dp/B07H8QF5QL/ref=sr_1_165
Apple,MKGR3LL/A,14 Inches,3024 x 1964,Apple M1,3.1 GHz,16 GB,512 GB,M1 Pro,Integrated,Mac OS,1.6 Kilograms,Silver,"2,074 ratings",4.8,"$1,999.00 ",https://www.amazon.com/Apple-MacBook-14-inch-8%E2%80%91core-14%E2%80%91core/dp/B09JQL8KP9/ref=sr_1_164
Apple,MWTJ2LL/A,13.3 Inches,2560 x 1600 pixels,Core i3 Family,1.1 GHz,8 GB,256 GB,Intel Iris Plus Graphics 645,Integrated,Mac OS X 10.0 Cheetah,3.99 Pounds,Space Gray,361 ratings,4.2,$499.00 ,https://www.amazon.com/Apple-MacBook-13-inch-256GB-Storage/dp/B08CCKVS59/ref=sr_1_163
Apple,MJVE2LL/A,13.3 Inches,1440 x 900 pixels,Intel Core i5,1.6 GHz,4 GB,128 GB,Intel HD Graphics 6000,Integrated,Mac OS,,,8 ratings,3.9,$249.99 ,https://www.amazon.com/Apple-MacBook-MJVE2LL-Early-13-3in/dp/B096MZYVXD/ref=sr_1_162
Apple,Mvvm2ll/a,16 Inches,2560 x 1600 pixels,Intel Core i9,2.3 GHz,16 GB,1 TB,Intel UHD Graphics 630,Integrated,Mac OS,8.25 Pounds,Silver,79 ratings,4.1,$752.10 ,https://www.amazon.com/2019-Apple-MacBook-16-inch-1TB-SSD-Storage/dp/B08DDB4R6T/ref=sr_1_161
Apple,MWTK2LL/A,13,2560 x 1600 pixels,Core i5,1,8 GB,512 GB,,Integrated,macOS 10.15 Catalina,,,,,$574.97 ,https://www.amazon.com/Apple-MacBook-Laptop-1-1GHz-Renewed/dp/B0BCT6KXWJ/ref=sr_1_160
Apple,MD761LL/A,13.3 Inches,1440 x 900 pixels,68000,,4 GB,256 GB,Intel HD Graphics 5000,Integrated,Mac OS,3 Pounds,Silver,90 ratings,3.8,$290.00 ,https://www.amazon.com/Apple-MacBook-MD761LL-13-3-Inch-Refurbished/dp/B00M4LWW0Y/ref=sr_1_159
Apple,MacBook Air,13 Inches,2560 x 1600 pixels,Intel Core i5,1.6 GHz,16 GB,256 GB,Intel UHD Graphics 617,Integrated,macOS 11 Big Sur,2.8 Pounds,Space Gray,,,$549.99 ,https://www.amazon.com/Apple-MacBook-1-6GHz-256GB-Renewed/dp/B09HY6623Q/ref=sr_1_158
Apple,MacBook Pro,13.3 Inches,2560 x 1600 pixels,Core i5,,4 GB,256 GB,Intel Iris Graphics 6100,Integrated,Mac OS,,Silver,45 ratings,3.9,$259.00 ,https://www.amazon.com/Apple-MacBook-MF839LL-128GB-Storage/dp/B07RWF2MJ9/ref=sr_1_157
Apple,MacBook Pro,13 Inches,2560 x 1600 pixels,i5,1.4 GHz,8 GB,256 GB,,Integrated,macOS 10.13 High Sierra,,Silver,50 ratings,4.2,$541.09 ,https://www.amazon.com/Apple-MacBook-Laptop-MUHR2LL-Renewed/dp/B08977P3ZX/ref=sr_1_156
Apple,MWTL2LL/A,13.3 Inches,2560 x 1600 pixels,Intel Core i3,1.1 GHz,8 GB,256 GB,Intel Iris Plus,Integrated,OS X 10.11 El Capitan,4.42 Pounds,Gold,295 ratings,4.4,$540.00 ,https://www.amazon.com/Apple-MacBook-Air-MWTL2LL-13-inch/dp/B08BNMNL5J/ref=sr_1_155
Apple,5MPXV2LL/A-R,13.3 Inches,2560 x 1600,Core i5,3.1 GHz,8 GB,256 GB,Intel Iris Plus Graphics 650,Integrated,Mac OS,2 Pounds,Space Gray,200 ratings,4,$636.00 ,https://www.amazon.com/Apple-Macbook-MPXV2LL-dual-core-Storage/dp/B07K7YZLWP/ref=sr_1_154
Apple,MF068LL/A,13.3 Inches,1440 x 900 pixels,,,8 GB,256 GB,Intel HD Graphics 5000,Integrated,macOS,2.96 Pounds,,29 ratings,3.5,$299.00 ,https://www.amazon.com/Apple-MacBook-Air-MF068LL-Refurbished/dp/B07F7LDKZT/ref=sr_1_153
Apple,MVVL2LL/A-I9-2.4-32GB-512GB-SG-BTO,16 Inches,2560 x 1600 pixels,,,32 GB,512 GB,AMD Radeon Pro 5500M,Integrated,macOS Big Sur,5.5 Pounds,,3 ratings,3.3,$711.52 ,https://www.amazon.com/Apple-MacBook-9th-Gen-8-Core-Renewed/dp/B09BCBZJGG/ref=sr_1_152
Apple,CRTAPMD711LLARB,12 Inches,1366 x 768 pixels,,,4 GB,128 GB,Intel HD Graphics 5000,Integrated,,1.1 Kilograms,,12 ratings,4.3,$237.60 ,https://www.amazon.com/Apple-MD711LL-MacBook-i5-4250U-Laptop/dp/B07CJ1MMXZ/ref=sr_1_151
Apple,MR9Q2LL/A,13.3 Inches,2560 x 1600 pixels,Intel Core i5,2.3 GHz,8 GB,256 GB,Intel Iris Plus Graphics 655,Integrated,macOS 10.14 Mojave,3.02 Pounds,Space Gray,5 ratings,4,$489.97 ,https://www.amazon.com/Apple-MacBook-13-3in-MR9Q2LL-Touch-Bar/dp/B095V5RW6X/ref=sr_1_150
Apple,Mvvm2ll/a,16 Inches,1366 x 768 pixels,Intel Core i9,2.3 GHz,32 GB,1 TB,Intel UHD Graphics 630,Dedicated,macOS 10.12 Sierra,,Space Gray,56 ratings,4.1,$873.99 ,https://www.amazon.com/Apple-MacBook-2-3GHz-Intel-Renewed/dp/B09Y191HGG/ref=sr_1_149
Apple,MWTJ2LL/A,13.3 Inches,2560 x 1600 pixels,Intel Core i5,,8 GB,256 GB,Intel Iris Plus,Integrated,macOS 10.15 Catalina,,Space Gray,221 ratings,4.5,$545.00 ,https://www.amazon.com/Apple-Macbook-Early-2020-13-3/dp/B08G55B586/ref=sr_1_148
Apple,MWP72LL/A,13.3 Inches,2560 x 1600 pixels,MWP72LL/A,2 GHz,16 GB,512 GB,Intel Iris Plus,Integrated,Mac OS,1 Pounds,Silver,98 ratings,4.2,$728.50 ,https://www.amazon.com/Apple-MacBook-13-inch-Storage-Keyboard/dp/B08HJ23D97/ref=sr_1_147
Apple,MWTJ2LL/A,13 Inches,2560 x 1600 pixels,Intel Core i3,1.1 GHz,8 GB,256 GB,Intel Iris Plus,Intel Iris Plus Graphics,Mac OS,2.8 Pounds,Space Gray,"8,791 ratings",4.8,$487.07 ,https://www.amazon.com/Apple-MacBook-13-inch-256GB-Storage/dp/B0863D4XJW/ref=sr_1_146
Apple,MacBook Pro,13.3 Inches,2560 x 1600 pixels,Core i5,2.3 GHz,8 GB,256 GB,Intel Iris Plus Graphics 655,Integrated,macOS 10.13 High Sierra,3 Pounds,Space Gray,679 ratings,4.1,$461.90 ,https://www.amazon.com/Apple-MacBook-13-inch-Storage-English/dp/B07P6C16BC/ref=sr_1_145
Apple,Apple Macbook,12 Inches,2560 x 1600 pixels,,,8 GB,512 GB,Intel HD Graphics 5300,Integrated,Mac OS,4.06 Pounds,Grey,10 ratings,3.2,$417.30 ,https://www.amazon.com/Apple-Macbook-Laptop-Retina-Display/dp/B01HMZ31FG/ref=sr_1_191
Apple,MWP42LL/A,13 Inches,2560 x 1600 pixels,Core i5,2 GHz,16 GB,,Intel Iris Plus,Integrated,macOS 10.15 Catalina,,Space Gray,,,$819.00 ,https://www.amazon.com/Apple-MacBook-2-0GHz-13-inch-Storage/dp/B0CNJ2FXQP/ref=sr_1_190
Apple,DDMJVG2_8M256D_R,13.3 Inches,1440 x 900 pixels,Core i5,1.6 GHz,8 GB,256 GB,Intel HD Graphics 6000,Integrated,OS X 10.10 Yosemite,3 Pounds,Silver,214 ratings,4.2,$348.39 ,https://www.amazon.com/Apple-MacBook-1-6GHz-MJVG2LL-Refurbished/dp/B077QNZQFL/ref=sr_1_189
Apple,Mlh12ll/a,13.3 Inches,2560 x 1600 pixels,Core i7,2.9 GHz,16 GB,512 GB,Intel Iris Graphics 550,"Integrated, Dedicated",macOS 10.13 High Sierra,3.02 Pounds,Space Gray,33 ratings,3.2,$556.39 ,https://www.amazon.com/Apple-MacBook-Retina-MLH12LL-Renewed/dp/B07RC8NMCV/ref=sr_1_188
Apple,MV932LL/A,15,2560 x 1600 pixels,Core i9,1.4,16 GB,512,AMD Radeon Pro 560X,Integrated,macOS Big Sur,,,1 rating,1,"$1,000.00 ",https://www.amazon.com/Apple-MacBook-15-inch-Storage-English/dp/B0BY3FZSFJ/ref=sr_1_187
Apple,MWTK2LL/A,13.3 Inches,2560 x 1600 pixels,Intel,1.1 GHz,8 GB,256 GB,Intel Iris Plus,Integrated,Mac OS X 10.0 Cheetah,,Silver,132 ratings,4.2,$499.69 ,https://www.amazon.com/Apple-MacBook-13-inch-256GB-Storage/dp/B08CCJQ9QS/ref=sr_1_185
Apple,A1466,13.3 Inches,1280 x 800,Core i5-4250U,1.3 GHz,4 GB,256 GB,"Integrated Graphics,Intel HD Graphics 5000",Integrated,OS X 10.8 Mountain Lion,2.96 Pounds,Silver,"1,343 ratings",4.3,$295.00 ,https://www.amazon.com/Apple-MacBook-i5-4250U-Silver-Refurbished/dp/B06XX3LYFG/ref=sr_1_183
